Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
4,issue_comment,1074,nilearn,nilearn,bthirion,2016-04-07 21:03:53,"Would `().any()` work ?
",nan,nan
5,issue_comment,1074,nilearn,nilearn,jeromedockes,2016-04-08 11:13:49,"yes `np.any(new_masker_params[param_key] != estimator_params[param_key])` should work
",nan,nan
6,issue_comment,1074,nilearn,nilearn,bthirion,2016-04-08 11:23:39,"Can you issue a PR ?
",nan,nan
7,issue_comment,1074,nilearn,nilearn,KamalakerDadi,2016-08-02 09:12:24,"Can I close this issue ? as it is solved by PR #1075 
",nan,nan
3,issue_comment,1074,nilearn,nilearn,AlexandreAbraham,2016-08-02 09:16:02,"Of course ! I let you click the button. When you are sure that the problem is solved, you can close it directly and one can reopen it if necessary.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
5,pull_request_commit_comment,1073,nilearn,nilearn,AlexandreAbraham,2016-04-07 05:58:38,"Should we also say 4D with 1 scan?
",696897150e5c581d2f2f200154e760c72d8eaa24,"(None, '', u'doc/manipulating_images/data_preparation.rst')"
6,pull_request_commit_comment,1073,nilearn,nilearn,GaelVaroquaux,2016-04-07 05:59:44,"> Should we also say 4D with 1 scan?

You mean in the 3D part? Sound reasonnable. Do we enforce this
systematically?
",696897150e5c581d2f2f200154e760c72d8eaa24,"(None, '', u'doc/manipulating_images/data_preparation.rst')"
7,pull_request_commit_comment,1073,nilearn,nilearn,AlexandreAbraham,2016-04-07 06:39:21,"I think so, I have to check. Otherwise, LGTM. You can merge it and I will fix this détail later.
",696897150e5c581d2f2f200154e760c72d8eaa24,"(None, '', u'doc/manipulating_images/data_preparation.rst')"
8,pull_request_commit_comment,1073,nilearn,nilearn,banilo,2016-04-07 06:55:44,"nitpick 1: perhaps something with ""time series"" instead of 4D as this is more a computerscience-vision and potentially unclear to newcomers
",696897150e5c581d2f2f200154e760c72d8eaa24,"(None, '', u'doc/manipulating_images/data_preparation.rst')"
