Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
3,issue_comment,21,idan,oauthlib,calebbrown,2012-04-19 05:40:21,"Related pull request is #20
",nan,nan
12,pull_request_commit_comment,21,idan,oauthlib,idan,2012-04-24 14:09:57,"This bit seems to conflict with changes that @dgouldin made—not sure what should take precedence.
",2a2594986c61115ebe1ec5f1ddeec3812294642b,"(4, '', u'oauthlib/oauth1/rfc5849/signature.py')"
4,issue_comment,21,idan,oauthlib,idan,2012-04-24 14:14:23,"I'm still wrapping my brain around the unicode-related changes in your branch and @dgouldin's recent commits. Regardless, the pull request won't merge at this point.
",nan,nan
5,issue_comment,21,idan,oauthlib,dgouldin,2012-04-24 16:31:16,"I've integrated his piece of the pull request into collect_parameters, so it should be effectively the same now.  The changeset is small enough that it may be best to cherry-pick the commits we want to include rather than merging the whole pull request.
",nan,nan
6,issue_comment,21,idan,oauthlib,idan,2012-04-24 19:22:37,"@dgouldin meaning your recent commits already include this or we still have stuff to merge?
",nan,nan
7,issue_comment,21,idan,oauthlib,dgouldin,2012-04-24 19:23:34,"Includes the one diff you commented on in signature.py, but not the whole pull request
",nan,nan
8,issue_comment,21,idan,oauthlib,idan,2012-04-24 19:27:08,"Everything from d98d..eb08 was already merged in #20; looking at what's left over now.
",nan,nan
9,issue_comment,21,idan,oauthlib,calebbrown,2012-04-24 23:21:51,"@idangazit, I went over the most recent changes in master and it appears as though the bug this changeset was fixing was fixed by the changes @dgouldin committed earlier.
",nan,nan
10,issue_comment,21,idan,oauthlib,idan,2012-04-25 07:04:04,"@calebbrown tl;dr is there anything which still requires merging here or shall I close the PR?
",nan,nan
11,issue_comment,21,idan,oauthlib,calebbrown,2012-04-26 01:09:48,"@idangazit no. the PR can be closed.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
4,pull_request_commit_comment,23,idan,oauthlib,calebbrown,2012-04-24 23:29:29,"Needing to explicitly set oauth_params didn't feel exactly right in this scenario. When Server gets some Request love this will go away I presume.
",41576dbcd659dc09a042191d41f460f138b96102,"(7, '', u'oauthlib/oauth1/rfc5849/__init__.py')"
5,pull_request_commit_comment,23,idan,oauthlib,idan,2012-04-25 06:39:10,"Not sure what you mean by this—e.g. you'd like to change the signature of Request.**init**()? Or something more?
",41576dbcd659dc09a042191d41f460f138b96102,"(7, '', u'oauthlib/oauth1/rfc5849/__init__.py')"
6,pull_request_commit_comment,23,idan,oauthlib,calebbrown,2012-04-26 01:09:04,"Sorry, that comment wasn't very clear.

I don't think the signature needs to change to `Request.__init__()`, I just wasn't sure if the way I was doing things was the right way to do it, or the way it was planning to stay.
",41576dbcd659dc09a042191d41f460f138b96102,"(7, '', u'oauthlib/oauth1/rfc5849/__init__.py')"
 , , , , , , , , , 
 , , , , , , , , , 
