Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
31,pull_request_commit_comment,2,idan,oauthlib,ib-lundgren,2012-01-16 22:24:28,"Fixed domain to lower case as per 3.4.1.2.
Added support for extracting query parameters as per 3.4.1.3.1.
The parameters does not have to be unique, thus I have modified for use of a list of tuples instead of a dictionary
The parameters were escaped one time to much, removed.
Both client and access secret can be empty, not only access. Per 3.4.2.
Added a few tests based on the RFC and http://hueniverse.com/oauth/guide/authentication/
",fcd0d5af0334b6d8409a3129fce78c7dc297b383,"(None, None, None)"
3,issue_comment,2,idan,oauthlib,kennethreitz,2012-01-25 14:30:11,"I hope this can get merged soon!
",nan,nan
4,issue_comment,2,idan,oauthlib,idan,2012-02-02 06:25:19,"Hey Ib—I haven't forgotten about this awesome pull req, I've just been drowning in lots of other stuff. I hope I'll be able to finish reviewing the code tonight.
",nan,nan
30,pull_request_commit_comment,2,idan,oauthlib,ib-lundgren,2012-02-10 22:51:44,"Added the OAuth class to simplify working with the methods in OAuthLib. Using OAuth is now very straightforward and can be as simple as

o = OAuth(client_key=""some key"", client_secret=""secret"")
header = o.auth_header(""http://www.example.com/authorize"")

where header will be a string formatted for use as an Authorization header in a request. 
",787a1a5c9c09f836fd1c377915465dc3f79719e2,"(None, None, None)"
5,issue_comment,2,idan,oauthlib,dgouldin,2012-03-24 17:16:09,"Since we've moved beyond this point now, I'm going to close this pull request.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
4,issue_comment,8,idan,oauthlib,dgouldin,2012-03-16 05:21:07,"This looks good. Please update OAuth1aServer.check_request_signature accordingly and then I'll merge it.
",nan,nan
5,issue_comment,8,idan,oauthlib,ib-lundgren,2012-03-16 10:32:30,"Updated now, hope those changes were what you had in mind. 

Have a vague memory of reading in the spec somewhere that the client_key is optional but very highly recommended and I am not aware of any service that does not use it or why they would not. Since I cant link to it as of now and since it does not make sense not to use it I left it as a mandatory argument.
",nan,nan
6,issue_comment,8,idan,oauthlib,dgouldin,2012-03-24 16:54:51,"Getting closer, but not quite there yet.  There's some validation that happens before determining that the uri is valid.  See:

https://github.com/ib-lundgren/oauthlib/blob/785fe3cd04560d81331c6a7cbac6b6a95e85118f/oauthlib/oauth.py#L181

Please update this validation to reflect the new state of required vs optional parameters.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
