Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
4,issue_comment,356,pycqa,astroid,ceridwen,2017-01-30 21:03:06,"@PCManticore, do you want to take a look at this?  It looks to me like the brain_qt.py code needs to be altered in the light of the new handling for underscore methods/attributes.",nan,nan
5,issue_comment,356,pycqa,astroid,PCManticore,2017-01-30 21:19:39,We have to check why this difference appeared in the first case. Maybe inferring the node would be enough.,nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
2,issue_comment,393,pycqa,astroid,rr-,2017-01-29 19:30:41,"""I have no idea what I'm doing"" kind of patch:

```diff
diff --git a/astroid/node_classes.py b/astroid/node_classes.py
index fb92849..3d5c4ec 100644
--- a/astroid/node_classes.py
+++ b/astroid/node_classes.py
@@ -1051,6 +1051,19 @@ class Assign(mixins.AssignTypeMixin, Statement):
         self.value = value
 
 
+class AnnAssign(mixins.AssignTypeMixin, Statement):
+    """"""class representing an AnnAssign node""""""
+    _astroid_fields = ('targets', 'value', 'annotation',)
+    targets = None
+    value = None
+    annotation = None
+
+    def postinit(self, targets=None, value=None, annotation=None):
+        self.targets = targets
+        self.value = value
+        self.annotation = annotation
+
+
 class AugAssign(mixins.AssignTypeMixin, Statement):
     """"""class representing an AugAssign node""""""
     _astroid_fields = ('target', 'value')
diff --git a/astroid/nodes.py b/astroid/nodes.py
index 3397294..861b0a6 100644
--- a/astroid/nodes.py
+++ b/astroid/nodes.py
@@ -28,7 +28,7 @@ on ImportFrom and Import :
 # pylint: disable=unused-import,redefined-builtin
 
 from astroid.node_classes import (
-    Arguments, AssignAttr, Assert, Assign,
+    Arguments, AssignAttr, Assert, Assign, AnnAssign,
     AssignName, AugAssign, Repr, BinOp, BoolOp, Break, Call, Compare,
     Comprehension, Const, Continue, Decorators, DelAttr, DelName, Delete,
     Dict, Expr, Ellipsis, EmptyNode, ExceptHandler, Exec, ExtSlice, For,
@@ -56,7 +56,7 @@ from astroid.scoped_nodes import (
 ALL_NODE_CLASSES = (
     AsyncFunctionDef, AsyncFor, AsyncWith, Await,
 
-    Arguments, AssignAttr, Assert, Assign, AssignName, AugAssign,
+    Arguments, AssignAttr, Assert, Assign, AnnAssign, AssignName, AugAssign,
     Repr, BinOp, BoolOp, Break,
     Call, ClassDef, Compare, Comprehension, Const, Continue,
     Decorators, DelAttr, DelName, Delete,
diff --git a/astroid/protocols.py b/astroid/protocols.py
index 4058802..a6e6a97 100644
--- a/astroid/protocols.py
+++ b/astroid/protocols.py
@@ -357,6 +357,7 @@ def assign_assigned_stmts(self, node=None, context=None, asspath=None):
                              assign_path=asspath, context=context))
 
 nodes.Assign.assigned_stmts = assign_assigned_stmts
+nodes.AnnAssign.assigned_stmts = assign_assigned_stmts
 nodes.AugAssign.assigned_stmts = assign_assigned_stmts
 
 
diff --git a/astroid/rebuilder.py b/astroid/rebuilder.py
index 4b3506b..f25c794 100644
--- a/astroid/rebuilder.py
+++ b/astroid/rebuilder.py
@@ -214,6 +214,17 @@ class TreeRebuilder(object):
                          self.visit(node.value, newnode))
         return newnode
 
+    def visit_annassign(self, node, parent):
+        """"""visit a AnnAssign node by returning a fresh instance of it""""""
+        newnode = nodes.AnnAssign(node.lineno, node.col_offset, parent)
+        annotation = None
+        if node.annotation:
+            annotation = self.visit(node.annotation, newnode)
+        newnode.postinit([self.visit(node.target, newnode)],
+                         self.visit(node.value, newnode),
+                         annotation)
+        return newnode
+
     def visit_assignname(self, node, parent, node_name=None):
         '''visit a node and return a AssignName node'''
         newnode = nodes.AssignName(node_name, getattr(node, 'lineno', None),
```

This seems to work and does not complain about unused imports in scenarios like this:

```python
from typing import Optional
test: Optional[str] = None
```

(where the imported `Optional` is used only in variable annotations)",nan,nan
3,issue_comment,393,pycqa,astroid,rogalski,2017-01-30 08:39:49,"@rr- do you mind creating a ""proper"" pull request? At least we can start with code review and making change ready for merge.",nan,nan
4,issue_comment,393,pycqa,astroid,rr-,2017-01-30 08:40:57,Yes sir,nan,nan
5,issue_comment,393,pycqa,astroid,PCManticore,2017-02-09 08:58:46,"Thanks to @rr-, this now works in master branch.",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
3,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 08:55:37,"
[![Coverage Status](https://coveralls.io/builds/9900337/badge)](https://coveralls.io/builds/9900337)

Coverage decreased (-0.1%) to 89.203% when pulling **1319a00eab7833c5986ebb40173c8d63bc54d5a0 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
4,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 08:55:37,"
[![Coverage Status](https://coveralls.io/builds/9900337/badge)](https://coveralls.io/builds/9900337)

Coverage decreased (-0.1%) to 89.203% when pulling **1319a00eab7833c5986ebb40173c8d63bc54d5a0 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
5,issue_comment,394,pycqa,astroid,ceridwen,2017-01-30 20:31:09,Can you add a test for this to unittest_nodes.py?  The existing test Python35AyncTest in that file should be a good model.,nan,nan
6,issue_comment,394,pycqa,astroid,rr-,2017-01-30 21:50:03,Pushed a basic test,nan,nan
7,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 21:55:04,"
[![Coverage Status](https://coveralls.io/builds/9913381/badge)](https://coveralls.io/builds/9913381)

Coverage increased (+0.03%) to 89.329% when pulling **9469c0b87836f7d0091bc6ba16814a68cbed65fc on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
8,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 21:55:04,"
[![Coverage Status](https://coveralls.io/builds/9913381/badge)](https://coveralls.io/builds/9913381)

Coverage increased (+0.03%) to 89.329% when pulling **9469c0b87836f7d0091bc6ba16814a68cbed65fc on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
9,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 21:55:04,"
[![Coverage Status](https://coveralls.io/builds/9913381/badge)](https://coveralls.io/builds/9913381)

Coverage increased (+0.03%) to 89.329% when pulling **9469c0b87836f7d0091bc6ba16814a68cbed65fc on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
10,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 21:55:04,"
[![Coverage Status](https://coveralls.io/builds/9913381/badge)](https://coveralls.io/builds/9913381)

Coverage increased (+0.03%) to 89.329% when pulling **9469c0b87836f7d0091bc6ba16814a68cbed65fc on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
11,issue_comment,394,pycqa,astroid,coveralls,2017-01-30 21:55:04,"
[![Coverage Status](https://coveralls.io/builds/9913381/badge)](https://coveralls.io/builds/9913381)

Coverage increased (+0.03%) to 89.329% when pulling **9469c0b87836f7d0091bc6ba16814a68cbed65fc on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
12,issue_comment,394,pycqa,astroid,ceridwen,2017-01-30 22:36:16,"Sorry I forgot to mention this before, but you should use the _visit_or_none helper function in the rebuilder method, and it should be in TreeRebuilder3 since it's a Python 3 feature.",nan,nan
13,issue_comment,394,pycqa,astroid,rr-,2017-01-31 08:01:04,Updated~,nan,nan
18,issue_comment,394,pycqa,astroid,coveralls,2017-01-31 08:05:30,"
[![Coverage Status](https://coveralls.io/builds/9919171/badge)](https://coveralls.io/builds/9919171)

Coverage increased (+0.02%) to 89.326% when pulling **437560727e58b738c660b273c85bcea5badb4e71 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
16,issue_comment,394,pycqa,astroid,coveralls,2017-01-31 08:05:30,"
[![Coverage Status](https://coveralls.io/builds/9919171/badge)](https://coveralls.io/builds/9919171)

Coverage increased (+0.02%) to 89.326% when pulling **437560727e58b738c660b273c85bcea5badb4e71 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
17,issue_comment,394,pycqa,astroid,coveralls,2017-01-31 08:05:30,"
[![Coverage Status](https://coveralls.io/builds/9919171/badge)](https://coveralls.io/builds/9919171)

Coverage increased (+0.02%) to 89.326% when pulling **437560727e58b738c660b273c85bcea5badb4e71 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
14,issue_comment,394,pycqa,astroid,coveralls,2017-01-31 08:05:30,"
[![Coverage Status](https://coveralls.io/builds/9919171/badge)](https://coveralls.io/builds/9919171)

Coverage increased (+0.02%) to 89.326% when pulling **437560727e58b738c660b273c85bcea5badb4e71 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
15,issue_comment,394,pycqa,astroid,coveralls,2017-01-31 08:05:30,"
[![Coverage Status](https://coveralls.io/builds/9919171/badge)](https://coveralls.io/builds/9919171)

Coverage increased (+0.02%) to 89.326% when pulling **437560727e58b738c660b273c85bcea5badb4e71 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
43,pull_request_commit_comment,394,pycqa,astroid,rogalski,2017-02-05 10:49:09,"Please extend test suite for more complex cases found in [PEP526](https://www.python.org/dev/peps/pep-0526/):

```
primes: List[int] = []

captain: str  # Note: no initial value!

class Starship:
    stats: ClassVar[Dict[str, int]] = {}
```",ddc652e44fc1c9946cf9439aecaea3d82d217ff8,"(None, '', u'astroid/tests/unittest_nodes.py')"
44,pull_request_commit_comment,394,pycqa,astroid,rogalski,2017-02-05 10:50:09,Consider using `test_utils.require_version` decorator.,ddc652e44fc1c9946cf9439aecaea3d82d217ff8,"(None, '', u'astroid/tests/unittest_nodes.py')"
45,pull_request_commit_comment,394,pycqa,astroid,rogalski,2017-02-05 10:57:14,"this likely should be named `target`, not `targets`. Annotated assign cannot be done anyway:

```
>>> (a, b): (int, int)
  File ""<stdin>"", line 1
SyntaxError: only single target (not tuple) can be annotated
```

Also, `help(_ast.AnnAssign)` yields:

    _fields = ('target', 'annotation', 'value', 'simple')

Astroid is supposed to be superset of `ast` and should be consistent with it. I'll recommend changing `_astroid_fields` value quoted above.

[PEP](https://www.python.org/dev/peps/pep-0526/#runtime-effects-of-type-annotations) also mentions _simple name_, but I don't think it affects us in any way.",ddc652e44fc1c9946cf9439aecaea3d82d217ff8,"(None, '', u'astroid/node_classes.py')"
19,issue_comment,394,pycqa,astroid,rr-,2017-02-05 13:54:18,"Updated~ (made separate commit to ease the review, it's to be squashed at later time)",nan,nan
20,issue_comment,394,pycqa,astroid,coveralls,2017-02-05 13:59:03,"
[![Coverage Status](https://coveralls.io/builds/10001677/badge)](https://coveralls.io/builds/10001677)

Coverage increased (+0.03%) to 89.332% when pulling **b7c88492163f36559dad3c673b81566f48ab03a2 on rr-:annassign** into **d0b5acdfebcdda5c949584c32a8cbc0f31d5cf25 on PyCQA:master**.
",nan,nan
