Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
3,issue_comment,318,nilearn,nilearn,lesteve,2014-12-12 15:42:26,"FWIW nibabel is not available in conda.
",nan,nan
4,issue_comment,318,nilearn,nilearn,GaelVaroquaux,2014-12-12 16:09:12,"> FWIW nibabel is not available in conda.

Maybe this can be sorted out using https://binstar.org/ (not sure, worth
checking)
",nan,nan
5,issue_comment,318,nilearn,nilearn,AlexandreAbraham,2016-06-17 12:09:53,"Solved itself. `conda install -c=conda-forge nilearn`
",nan,nan
6,issue_comment,318,nilearn,nilearn,AlexandreAbraham,2016-06-17 12:27:46,"> I probably need to do something to have nilearn 0.2.5 available in conda-forge

https://conda-forge.github.io/#update_recipe

Basically, we just have to do a PR to increment a version number in the yaml recipe file.

> Why? Pip works, why confuse users?

I would like to know if there is any benefit in using conda-forge. If not, we may advertise not to use it as we do not control the diffusion. If, during a tutorial, somebody uses anaconda to install nilearn and does not have the right version, I can't imagine what will happen if he uses pip on top of that to upgrade it.
",nan,nan
7,issue_comment,318,nilearn,nilearn,AlexandreAbraham,2016-06-17 12:41:42,"No, I did not looked a the commits and, in conda-forge, I've seen a lot of packages that seems migrated automatically from pypi though an automated script. Also, I've missed a lot of team meetings recently ;).

OK, so, in that case, it's already in good hands.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
3,issue_comment,311,nilearn,nilearn,lesteve,2014-12-12 12:32:00,"`--pre` option was new in pip 1.4. Excerpt from [there](https://pip.pypa.io/en/latest/news.html):

> 1.4 (2013-07-23)
> 
>    BACKWARD INCOMPATIBLE pip now only installs stable versions by default, and offers a new --pre option to also find pre-release and development versions. (Pull #834)

 I'll update the install instructions to differentiate between the two cases.
",nan,nan
4,issue_comment,311,nilearn,nilearn,GaelVaroquaux,2014-12-12 12:35:12,"> I'll update the install instructions to differentiate between the two cases.

That's kinda nasty, because it makes those instructions more lengthy,
which is what we are trying to avoid. It does tell us that we need to
release a 0.1 soon. Let's say as a Christmas present?
",nan,nan
5,issue_comment,311,nilearn,nilearn,lesteve,2014-12-17 10:34:31,"FWIW the warnings about missing `__init__.py` during install should have been fixed in 5a309af2b9f07550c8d07d542453839f3a285f4b. 
",nan,nan
6,issue_comment,311,nilearn,nilearn,AlexandreAbraham,2015-01-06 21:34:12,"Should we release it soon?
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
6,pull_request_commit_comment,310,nilearn,nilearn,GaelVaroquaux,2014-12-11 13:44:33,"I would prefer tackling this problem the same way than in scikit-learn (check how the setup.py and **init**.py work).
",e0c665f500ed8c28fe99260de1b926238ae37541,"(None, '', u'setup.py')"
7,pull_request_commit_comment,310,nilearn,nilearn,lesteve,2014-12-11 14:20:27,"OK I have looked at how it is done in scikit-learn but if I am completely honest it feels more obscure than the proposed solution.

FWIW one of the place I took some inspiration is [here](https://github.com/audreyr/cookiecutter-pypackage/issues/1).
",e0c665f500ed8c28fe99260de1b926238ae37541,"(None, '', u'setup.py')"
8,pull_request_commit_comment,310,nilearn,nilearn,GaelVaroquaux,2014-12-11 14:42:32,"> OK I have looked at how it is done in scikit-learn but if I am completely
> honest it feels more obscure than the proposed solution.

We feel it's more robust (by passing the import mechanism of Python is
dangerous). Please discuss this with @ogrisel. I'll trust whatever
conclusion you come up with.
",e0c665f500ed8c28fe99260de1b926238ae37541,"(None, '', u'setup.py')"
9,pull_request_commit_comment,310,nilearn,nilearn,ogrisel,2014-12-11 14:45:28,"I prefer the `exec(open('nilearn/version.py').read())` solution. It's Python 2 & 3 compat and breaks any possible cyclic import dependencies.

I wanted to do it in sklearn but failed to do so.
",e0c665f500ed8c28fe99260de1b926238ae37541,"(None, '', u'setup.py')"
