Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
10,pull_request_commit_comment,177,nilearn,nilearn,VirgileFritsch,2014-03-27 16:54:51,"Should document subfolder_name parameter...
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
11,pull_request_commit_comment,177,nilearn,nilearn,VirgileFritsch,2014-03-27 16:57:19,"This part lacks comments.
If a `subfolder_name` is given, what is done is the following:
- files from archive.zip/subfolder are extracted
- extracted files are moved up in the hierarchy
- subfolder (created at the extraction time) is deleted

Gael mentioned that we should perform the extraction in another, temporary folder. See issue #159 
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
12,pull_request_commit_comment,177,nilearn,nilearn,VirgileFritsch,2014-03-27 16:57:49,"Should document `file_name` parameter.
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
13,pull_request_commit_comment,177,nilearn,nilearn,VirgileFritsch,2014-03-27 16:59:25,"It is needed because in the case of , say, Localizer, the downloaded archive has always the same name (but different content). So we cannot rely on the archive's filename to test if what it contains has already been downloaded.
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
14,pull_request_commit_comment,177,nilearn,nilearn,VirgileFritsch,2014-03-27 17:00:27,"@bthirion Could you suggest relevant names where missing and correct my suggestions?
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
15,pull_request_commit_comment,177,nilearn,nilearn,VirgileFritsch,2014-03-27 17:01:13,"@bthirion Need suggestions about what function to put below.
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
16,pull_request_commit_comment,177,nilearn,nilearn,AlexandreAbraham,2014-03-27 17:57:37,"This behavior can be reproduced using the ""move"" option in _fetch_files.
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
17,pull_request_commit_comment,177,nilearn,nilearn,AlexandreAbraham,2014-03-27 17:58:06,"It is, again, doable by using the ""move"" option of _fetch_files.
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
18,pull_request_commit_comment,177,nilearn,nilearn,AlexandreAbraham,2014-03-27 18:07:14,"... which can lead to timeout while the archive is generated on the remote server. (I think it is useful to precise it fur future generations ;))
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
19,pull_request_commit_comment,177,nilearn,nilearn,AlexandreAbraham,2014-03-27 18:12:51,"It looks like these 3 options could be summarized thanks to a helper function.
",1c3345a7f272c38f6a818b30d5e71d1f70effe7d,"(None, '', u'nilearn/datasets.py')"
