Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
2,issue_comment,190,pycqa,astroid,pylint-bot,2015-09-22 11:00:04,"_Original comment by_ **Florian Bruhin (BitBucket: [The-Compiler](http://bitbucket.org/The-Compiler), GitHub: @The-Compiler?)**:

---

This has nothing to do with astroid and is a duplicate of [#214 in pylint](https://bitbucket.org/logilab/pylint/issues/214/the-duplicate-code-r0801-cant-be-disabled) to which Claudiu and I already linked you to via IRC and mailinglist...
",nan,nan
3,issue_comment,190,pycqa,astroid,pylint-bot,2015-09-24 18:34:40,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Thanks, Florian.
",nan,nan
4,issue_comment,190,pycqa,astroid,bittner,2016-10-13 16:53:23,"Interestingly, I do have the same issue today. I have two test classes (in two files) that are almost identical in one place, but this is by design; as usual this with tests, I suppose. How can I disable the `duplicate-code` warning locally?

The issue linked to Bitbucket above is not accessible anymore. -- Please advise.
",nan,nan
5,issue_comment,190,pycqa,astroid,moylop260,2016-10-14 13:00:37,"This issue is a pylint one.
Duplicated with: https://github.com/PyCQA/pylint/issues/214

FYI I'm waiting testers to receive feedback of the following fix: https://github.com/PyCQA/pylint/pull/1055
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
2,issue_comment,286,pycqa,astroid,ceridwen,2015-12-11 22:28:17,"I don't know how easy moving the changes to raw_building into master will be, astroid's code in general is strongly-coupled.  I've been working to try to fix this, and I think one of our major targets in 2.0 should be to decouple the components more and improve the grouping of related code to make future moves like this easier.

I think the question of if we need an astroid 1.5 depends on how long it takes to release 2.0.  At the moment, assuming we can put together a release next spring, I'd be inclined against it.  If we expect astroid 2.0 to take much longer than that, though, we might consider releasing 1.5.  I'm not sure where the cutoff is---astroid 1.4 took a year, IIRC?  If it happens, astroid 1.5 is probably going to involve backporting more major fixes from 2.0, because we're hitting the point where many of these bugs can't be easily fixed by small changes.
",nan,nan
3,issue_comment,286,pycqa,astroid,PCManticore,2015-12-11 23:30:33,"Yeah, astroid 1.4.0 is or should be the outlier here. Its delay was a combination of circumstances, starting from too many features added to pylint and astroid, too many bugs generated by these features and lack of time on my side in certain months. Ideally, it would have been released in June, but rolling new features into pylint and astroid delayed it until the end of the year.

Anyway, waiting one year for 2.0 for instance is not very good, the idea being to push changes to the users that actually make a difference for them, without being locked by a never-ending design phase. My plan is to have 2.0 out by march-april at best, even if it will require to reduce the feature set.

So this means that if you agree and if this sounds good to you as well, that master and 2.0 should be merged together, at least as soon as you consider 2.0 stable with regard to modular-locals changes. Other minor releases could be cherry-picked from it, as it was done for astroid 1.4.0.
",nan,nan
4,issue_comment,286,pycqa,astroid,PCManticore,2016-01-25 11:29:37,"Most likely no. But after it gets stable, I'd like to integrate it in master and make master 2.0. 
",nan,nan
5,issue_comment,286,pycqa,astroid,PCManticore,2016-01-28 16:46:42,"Closing since we know already what we have to do: 2.0 will get merged into master when it gets stable, there won't be any new minor release (meaning no astroid 1.5, but we'll go straight to 2.0).
",nan,nan
