Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
5,issue_comment,15,nilearn,nilearn,agramfort,2012-06-25 11:51:50,"merged thx
",nan,nan
7,pull_request_commit_comment,15,nilearn,nilearn,GaelVaroquaux,2012-06-25 12:07:38,"this code is hard to understand. As I said in my mail, I would prefer to use np.logical_or and the two equality conditions, which is much easier to understand.
",f583dc82f4894ac7d06d460d1f904da199f0f977,"(None, None, None)"
8,pull_request_commit_comment,15,nilearn,nilearn,AlexandreAbraham,2012-06-25 12:18:58,"Sorry, I thought it was a recommandation more than an obligation. I have pushed the logical_or version (which is clearer, I agree !).
",f583dc82f4894ac7d06d460d1f904da199f0f977,"(None, None, None)"
9,pull_request_commit_comment,15,nilearn,nilearn,GaelVaroquaux,2012-06-25 12:44:14,"I hate obligations, and I try to always be open to someone
contradicting me: people often do have better idaes than me.

That said, I am also a subborn old bastard :)

On 6/25/12, Alexandre Abraham
reply@reply.github.com
wrote:

> Sorry, I thought it was a recommandation more than an obligation. I have
> pushed the logical_or version (which is clearer, I agree !).
> ---
> 
> Reply to this email directly or view it on GitHub:
> https://github.com/AlexandreAbraham/tutorial/commit/f583dc82f4894ac7d06d460d1f904da199f0f977#commitcomment-1498976
",f583dc82f4894ac7d06d460d1f904da199f0f977,"(None, None, None)"
10,pull_request_commit_comment,15,nilearn,nilearn,AlexandreAbraham,2012-06-25 13:52:02,"OK, let's say _very strong recommandation_ then.

Gael said :

> That said, I am also a subborn old bastard :)

That quote deserves to be on the whiteboard :P
",f583dc82f4894ac7d06d460d1f904da199f0f977,"(None, None, None)"
11,pull_request_commit_comment,15,nilearn,nilearn,GaelVaroquaux,2012-06-25 13:52:52,"> Gael said :
> 
> > That said, I am also a subborn old bastard :)
> 
> That quote deserves to be on the whiteboard :P

It's old new, thought. But you can, if you want.
",f583dc82f4894ac7d06d460d1f904da199f0f977,"(None, None, None)"
 , , , , , , , , , 
 , , , , , , , , , 
4,issue_comment,23,nilearn,nilearn,agramfort,2012-06-29 09:23:47,"why does cropping reduces the accuracy if the cropping is done to remove black background?

we have a 100% accuracy now? isn't that to good to be true?
",nan,nan
8,pull_request_commit_comment,23,nilearn,nilearn,AlexandreAbraham,2012-06-29 09:30:43,"These should be [:, 7:56, 10:52] not to lose information
",10858d33ecd41991324e35012acacec5c50822ec,"(16, 522, u'nisl/datasets.py')"
5,issue_comment,23,nilearn,nilearn,agramfort,2012-06-29 10:15:10,"I tend to say skip this for now. We can fix this after the tutorial

it's a detail for the tutorial and it would raise too many questions in the audience
",nan,nan
6,issue_comment,23,nilearn,nilearn,GaelVaroquaux,2012-06-29 18:06:21,"Merged
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
7,pull_request_commit_comment,18,nilearn,nilearn,agramfort,2012-06-25 13:44:25,"the code should work with the stable released version
",c165ce9ff9c4ad5e2692847580c5ab1565410ed1,"(None, '', u'doc/haxby_decoding.rst')"
8,pull_request_commit_comment,18,nilearn,nilearn,GaelVaroquaux,2012-06-25 13:46:40,"Agreed.
",c165ce9ff9c4ad5e2692847580c5ab1565410ed1,"(None, '', u'doc/haxby_decoding.rst')"
9,pull_request_commit_comment,18,nilearn,nilearn,jaquesgrobler,2012-06-25 13:46:46,"oh ja, it's not really why I changed it.. t'was more the fact that the old link was broken, so I searched the RFE in the scikit learn docs and
replaced it - just happen to have the `dev` on open on my browser.. should I change it to `stable` quick ? 
",c165ce9ff9c4ad5e2692847580c5ab1565410ed1,"(None, '', u'doc/haxby_decoding.rst')"
5,issue_comment,18,nilearn,nilearn,GaelVaroquaux,2012-06-25 13:47:23,"Appart from the minor remark, this looks good. I am going to merge and pull before I board the plane, to ease my work on the plane.
",nan,nan
10,pull_request_commit_comment,18,nilearn,nilearn,agramfort,2012-06-25 13:47:49,"yes use stable
",c165ce9ff9c4ad5e2692847580c5ab1565410ed1,"(None, '', u'doc/haxby_decoding.rst')"
6,issue_comment,18,nilearn,nilearn,jaquesgrobler,2012-06-25 13:51:39,"haha got that last one in just in time!! :satisfied:
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
10,pull_request_commit_comment,5,nilearn,nilearn,GaelVaroquaux,2012-06-23 21:54:47,"Don't forget to pull from origin/master: you are falling off sync.
",299ef9c68dcb29f012f414855d9301091cf3d15f,"(None, None, None)"
11,pull_request_commit_comment,5,nilearn,nilearn,GaelVaroquaux,2012-06-23 21:58:03,"Also, I don't understand how this commit fixes my problem: from the debug that I did, it seemed that the problem was an error in the download URL. I am testing the fix, but as the download takes a while, I am not sure that my fix is correct.

Before I scrap my work by pulling from your branch, I'd like to be really sure that it fixes the problem.

On top of this, the fact that you committed in your master branch will make history management a bit convoluted.
",299ef9c68dcb29f012f414855d9301091cf3d15f,"(None, None, None)"
12,pull_request_commit_comment,5,nilearn,nilearn,AlexandreAbraham,2012-06-23 22:14:54,"Your problem with kamitani was a URL problem but with NYU the problem was that you had an incomplete download archive. My fix, when trying to uncompress a dataset, will download again an archive if it is corrupted.

Sorry for messing up with git but I am not very familiar with several people working on several branches. Do you want me to move the commit to another branch ?
",299ef9c68dcb29f012f414855d9301091cf3d15f,"(None, None, None)"
 , , , , , , , , , 
 , , , , , , , , , 
3,issue_comment,17,nilearn,nilearn,agramfort,2012-06-25 13:19:09,"go for it!
",nan,nan
4,issue_comment,17,nilearn,nilearn,agramfort,2012-06-25 20:09:37,"I am not sure this is still necessary as the slice has been changed in the example. @AlexandreAbraham can you take a look?
",nan,nan
5,issue_comment,17,nilearn,nilearn,GaelVaroquaux,2012-06-29 17:58:26,"Done in PR #23
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
17,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:51:17,"no s at data
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/datasets.py')"
18,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:52:01,"index and plural indices
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/datasets.py')"
19,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:52:31,"bad doc formatting
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/images.py')"
20,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:53:37,"should be Returns
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/images.py')"
21,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:54:40,"bad doc formatting

http://www.python.org/dev/peps/pep-0257/
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/searchlight.py')"
22,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:54:50,"Returns
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/searchlight.py')"
23,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:55:20,"should be ---------- not =======
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/searchlight.py')"
24,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:55:30,"insert line here
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(None, '', u'nisl/searchlight.py')"
25,pull_request_commit_comment,20,nilearn,nilearn,agramfort,2012-06-26 06:55:40,"no blank line
",c381ca44726934120099b30e3d3cea63bc31ffc9,"(101, '', u'nisl/searchlight.py')"
