rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,70,idan,oauthlib,tomchristie,2012-11-13 13:13:02,,start issue,Add link to readthedocs documentation.,
issue_closed,70,idan,oauthlib,kennethreitz,2012-11-16 01:56:19,,closed issue,Add link to readthedocs documentation.,
pull_request_title,70,idan,oauthlib,tomchristie,2012-11-13 13:13:02,,466600ce8fe53a433883ee6fd2f29026cb0c48a4,Add link to readthedocs documentation.,
pull_request_merged,70,idan,oauthlib,kennethreitz,2012-11-16 01:56:19,Add link to readthedocs documentation.,2ce42e566a92b2fe3ef15269c8d4d3ac3722e679,Pull request merge from Unknown:master to idan/oauthlib:master,add link readthedoc document
issue_comment,70,idan,oauthlib,tomchristie,2012-11-13 14:15:27,"Note: The travis failure is just travis being wonky.  There's no code changes here.
",,,note the travi failur travi wonki there code chang
issue_comment,70,idan,oauthlib,sontek,2012-11-13 14:23:22,"There is a development branch, make the pull request against that instead of master
",,,there develop branch make pull request instead master
issue_comment,70,idan,oauthlib,tomchristie,2012-11-13 14:36:44,"@sontek - Okay, I'm officially confused.

I don't see a development branch mentioned here https://oauthlib.readthedocs.org/en/latest/contributing.html or from the README.

The latest set of merged pull reqs were against `master`, eg: #69, #67, #66

The branches against this project are named `master`, `oauth2_provider`, `oauth2_draft25_server`, `use_request_objects`, it's not obvious which of these you're referring to.
",,,sontek okay Im offici confus I dont see develop branch mention readm the latest set merg pull req eg 69 67 66 the branch project name obviou your refer
issue_comment,70,idan,oauthlib,ib-lundgren,2012-11-14 22:23:59,"Thanks for the PR =) I think ""All documentation is available at Read the Docs."" might read better. Just a nitpick, feel free to disagree. 

_Since ""all docmentation"" is rather limited I now need to find a way to lure you into writing some docs..._
",,,thank PR I think all document avail read doc might read better just nitpick feel free disagre sinc docment rather limit I need find way lure write doc
issue_comment,70,idan,oauthlib,kennethreitz,2012-11-16 01:56:15,"thanks!
",,,thank
issue_comment,70,idan,oauthlib,tomchristie,2012-11-16 14:14:49,"> Since ""all docmentation"" is rather limited I now need to find a way to lure you into writing some docs...

@ib-lundgren @kennethreitz - I have considered contributing, but I think it'd be more like to be in the form of helping maintain a Django implementation, ideally also contributing compatible auth classes to django-rest-framework and django-tastypie to help converge the community on a single well documented and well maintained implementation.

I don't know whether that's pre-mature at the moment, and I'm a bit unsure what the current state of the project is...
- Should I consider OAuth1 useable yet?
- Will the OAuth2 server API be different or are all the differences implementation-only?
- Are there many/any well maintained implementations using this yet, or anyone else planning a Django implementation?
  I see https://github.com/craigbruce/django-oauth, but It's not clear how complete that currently is.
",,,iblundgren kennethreitz I consid contribut I think itd like form help maintain django implement ideal also contribut compat auth class djangorestframework djangotastypi help converg commun singl well document well maintain implement I dont know whether that prematur moment Im bit unsur current state project should I consid oauth1 useabl yet will oauth2 server api differ differ implementationonli are manyani well maintain implement use yet anyon els plan django implement I see it clear complet current
