rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,560,nilearn,nilearn,banilo,2015-04-24 13:02:59,"I tried to use NiftiMasker.transform() on a 3600-sample 4d nifti image (~6GB of memory). This does freeze my computer (16GB memory) when trying to apply transform() on the full 4d image, yet does not when transforming individual 3d images of the 4d nifti image successively. Mask and 4d nifti are in the same space (i.e., no resampling). Sorry for the anecdotal evidence.

Might there be a memory issue in NiftiMasker.transform()?
",start issue,masker.transform() on 4d image crashes computer,I tri use niftimaskertransform 3600sampl 4d nifti imag 6gb memori thi freez comput 16gb memori tri appli transform full 4d imag yet transform individu 3d imag 4d nifti imag success mask 4d nifti space ie resampl sorri anecdot evid might memori issu niftimaskertransform
issue_closed,560,nilearn,nilearn,AlexandreAbraham,2015-07-29 11:31:13,,closed issue,masker.transform() on 4d image crashes computer,
issue_comment,560,nilearn,nilearn,GaelVaroquaux,2015-04-24 15:20:41,"I am sorry. My crystal ball is not working currently. I'll try to call
the 33 to have it fixed.
",,,I sorri My crystal ball work current ill tri call 33 fix
issue_comment,560,nilearn,nilearn,GaelVaroquaux,2015-04-24 15:58:01,"> Until the crystal ball is working again, I could provide a tar ball with the
> used files to reproduce...

And code
",,,and code
issue_comment,560,nilearn,nilearn,AlexandreAbraham,2015-06-22 15:39:10,"Should be fixed by #614. Can you try?
",,,should fix 614 can tri
issue_comment,560,nilearn,nilearn,AlexandreAbraham,2015-04-24 13:37:39,"My guess is that NiftiMasker.transform() will force loading of the data in memory instead of using memmapped data, blowing up your memory.
",,,My guess niftimaskertransform forc load data memori instead use memmap data blow memori
issue_comment,560,nilearn,nilearn,AlexandreAbraham,2015-07-29 11:31:13,"Superseded by #715. Closing this one as the other has more discussions.
",,,supersed 715 close one discuss
issue_comment,560,nilearn,nilearn,banilo,2015-04-24 15:54:30,"Until the crystal ball is working again, I could provide a tar ball with the used files to reproduce...

Sent from my iPhone

> On 24 Apr 2015, at 17:20, Gael Varoquaux notifications@github.com wrote:
> 
> I am sorry. My crystal ball is not working currently. I'll try to call
> the 33 to have it fixed.
> —
> Reply to this email directly or view it on GitHub.
",,,until crystal ball work I could provid tar ball use file reproduc sent iphon
issue_comment,560,nilearn,nilearn,banilo,2015-04-27 15:32:10,"Here is code + data.

https://dl.dropboxusercontent.com/u/4403154/mtransform.zip

Hope it helps
",,,here code data hope help
