rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,498,idan,oauthlib,ViktorHaag,2017-10-27 16:03:48,"This pull incorporates changes from PR #388 as it appears orphaned.

I cleaned up the comments for the HMAC-SHA256 signing method, and added tests for the SHA1 and SHA256 signing methods (I verified the signature generation code against node's `oauth-1.0a` and `crypto` modules, to be satisfied that the test signature values were valid).",start issue,Add support for HMAC-SHA256 (builds on PR#388),thi pull incorpor chang PR 388 appear orphan I clean comment hmacsha256 sign method ad test sha1 sha256 sign method I verifi signatur gener code node modul satisfi test signatur valu valid
issue_closed,498,idan,oauthlib,thedrow,2017-11-14 15:44:45,,closed issue,Add support for HMAC-SHA256 (builds on PR#388),
pull_request_title,498,idan,oauthlib,ViktorHaag,2017-10-27 16:03:48,"This pull incorporates changes from PR #388 as it appears orphaned.

I cleaned up the comments for the HMAC-SHA256 signing method, and added tests for the SHA1 and SHA256 signing methods (I verified the signature generation code against node's `oauth-1.0a` and `crypto` modules, to be satisfied that the test signature values were valid).",be7d482a5d5696ea8aa468dc8f31a0188bc74033,Add support for HMAC-SHA256 (builds on PR#388),thi pull incorpor chang PR 388 appear orphan I clean comment hmacsha256 sign method ad test sha1 sha256 sign method I verifi signatur gener code node modul satisfi test signatur valu valid
pull_request_merged,498,idan,oauthlib,thedrow,2017-11-14 15:44:45,Add support for HMAC-SHA256 (builds on PR#388),cfb82feb03fcd60b3b66ac09bf1b478cd5f11b7d,Pull request merge from ViktorHaag/oauthlib:hmac-sha256 to idan/oauthlib:master,add support hmacsha256 build pr388
issue_comment,498,idan,oauthlib,lepture,2017-10-27 17:44:45,"Actually there is a way to register your own signature method.
https://github.com/idan/oauthlib/blob/master/oauthlib/oauth1/rfc5849/__init__.py#L52

This **HMAC-SHA256** is not a part of the specification in RFC. This patch should not be included in this repo.",,,actual way regist signatur method thi hmacsha256 part specif rfc thi patch includ repo
issue_comment,498,idan,oauthlib,thedrow,2017-11-14 15:44:36,"I have given this some thought.
I don't see the harm in providing this implementation to our users.
It's a pretty common usecase.",,,I given thought I dont see harm provid implement user it pretti common usecas
issue_comment,498,idan,oauthlib,thedrow,2017-11-14 15:45:34,"Thank you @ViktorHaag @mick88 
Feel free to add yourselves to the AUTHORS file.

@lepture If you strongly disagree let's chat about this over email.
We can always revert before making a new release.",,,thank viktorhaag mick88 feel free add author file leptur If strongli disagre let chat email We alway revert make new releas
pull_request_commit_comment,498,idan,oauthlib,lepture,2017-10-27 17:41:27,There is no such thing in RFC5849.,be7d482a5d5696ea8aa468dc8f31a0188bc74033,"(18, '', u'oauthlib/oauth1/rfc5849/signature.py')",there thing rfc5849
pull_request_commit_comment,498,idan,oauthlib,ViktorHaag,2017-10-27 18:21:43,"Agreed. Note that my comment didn't claim it was in RFC5849, but defined in RFC4634 (as one of the suite of accepted Secure Hash Algorithms beyond SHA-1).

I took 5849's provision of three signature methods as _not exclusive_. In section 3.4, it says ""OAuth _does not mandate_ a particular signature method"" (my emphasis), and so it seems useful, with little harm, to add support for SHA2-family signing methods.

If the maintainers would prefer to have clients add support for more modern signing methods via extension, rather than provided in the library, I can understand that decision. I would have thought having the support in-library would at least help clients ensure consistency, but it's clearly not my decision.",be7d482a5d5696ea8aa468dc8f31a0188bc74033,"(18, '', u'oauthlib/oauth1/rfc5849/signature.py')",agre note comment didnt claim rfc5849 defin rfc4634 one suit accept secur hash algorithm beyond sha1 I took 5849 provis three signatur method exclus In section 34 say oauth mandat particular signatur method emphasi seem use littl harm add support sha2famili sign method If maintain would prefer client add support modern sign method via extens rather provid librari I understand decis I would thought support inlibrari would least help client ensur consist clearli decis
