rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,613,nilearn,nilearn,lesteve,2015-06-17 13:42:23,"The idea is to reduce memory usage to be able to tackle data like HCP.
",start issue,[WIP] IncrementalPCA in CanICA,the idea reduc memori usag abl tackl data like hcp
pull_request_title,613,nilearn,nilearn,lesteve,2015-06-17 13:42:23,"The idea is to reduce memory usage to be able to tackle data like HCP.
",ae5c17940725240e900f689445bc6de4d02d7d34,[WIP] IncrementalPCA in CanICA,the idea reduc memori usag abl tackl data like hcp
issue_comment,613,nilearn,nilearn,lesteve,2015-06-17 13:50:13,"IncrementalPCA only exists in scikit-learn 0.16.1. Because of that the only tests we expect to pass at the moment is the python 3.4 ones using the latest versions of scikit-learn.

To do/questions:
- [ ] Failing tests: for some reason giving twice the same data doesn't produce the same eigenvectors in MultiPCA. Not sure how bad this is. **Edit**: very likely related to https://github.com/nilearn/nilearn/pull/829.
- [x] Do we want to make this feature available for scikit-learn versions older than 0.16 ? From a quick look at it, it would be slightly painful.
- [x] How do we want to support this feature, a boolean parameter in CanICA to toggle IncrementalPCA (False by default) ?
- [x] Caching the result of the svd to mirror the previous behaviour
",,,incrementalpca exist scikitlearn 0161 becaus test expect pass moment python 34 one use latest version scikitlearn To doquest fail test reason give twice data doesnt produc eigenvector multipca not sure bad edit like relat x Do want make featur avail scikitlearn version older 016 from quick look would slightli pain x how want support featur boolean paramet canica toggl incrementalpca fals default x cach result svd mirror previou behaviour
issue_comment,613,nilearn,nilearn,lesteve,2015-06-17 14:01:00,"Also not sure how to evaluate the quality of the maps.

The following plots were obtained from the example script: examples/connectivity/plot_canica_resting_state.py.

### master

![canica_plots_master](https://cloud.githubusercontent.com/assets/1680079/8208820/e98eb720-1509-11e5-8913-7061a608f97b.png)

### this PR

![canica_plots_mine](https://cloud.githubusercontent.com/assets/1680079/8208836/fcaef874-1509-11e5-9c87-90c32a1af9ce.png)
",,,also sure evalu qualiti map the follow plot obtain exampl script examplesconnectivityplotcanicarestingstatepi master canicaplotsmast PR canicaplotsmin
issue_comment,613,nilearn,nilearn,lesteve,2015-06-17 14:26:04,"Some memory_profiler plots. Data is from @mrahim (221 subjects from ADNI, ~18GB, 40 components):

### master

![canica_master_memory_profile](https://cloud.githubusercontent.com/assets/1680079/8209293/89a79edc-150c-11e5-9c0d-b9e96585ed91.png)

### this PR

![canica_incremental_pca_memory_profile](https://cloud.githubusercontent.com/assets/1680079/8209306/93eda1f2-150c-11e5-9a87-d5b98356eec9.png)

Memory usage decreased from 8GB to 2.5GB.
Running time increased by a factor 2.
",,,some memoryprofil plot data mrahim 221 subject adni 18gb 40 compon master canicamastermemoryprofil PR canicaincrementalpcamemoryprofil memori usag decreas 8gb 25gb run time increas factor 2
issue_comment,613,nilearn,nilearn,bthirion,2015-06-17 15:33:44,"On 17/06/2015 16:01, Loïc Estève wrote:

> Also not sure how to evaluate the quality of the maps.
> 
> It is hard to say anything on quality, but it is useful to quantify how 
> different the result is between two implementations. For this, I would 
> use a hungarian algorithm and report the sums of correlations of matched 
> components.
",,,On 17062015 1601 loïc estèv wrote
issue_comment,613,nilearn,nilearn,GaelVaroquaux,2015-06-17 21:49:31,"Great job! The maps look good. No problem with the variability that you observe.

The memory reduction is great! It would be nice to use a profiler to see where the cost comes in terms of time. I suspect that doing a PR to scikit-learn to use randomized_svd in the IncrementalPCA would give you the speed back.

Finally: we won't try to support this for versions of scikit-learn older than 0.16.
",,,great job the map look good No problem variabl observ the memori reduct great It would nice use profil see cost come term time I suspect PR scikitlearn use randomizedsvd incrementalpca would give speed back final wont tri support version scikitlearn older 016
issue_comment,613,nilearn,nilearn,lesteve,2015-06-19 06:17:02,"I changed a few things, most notably the fact that there is a `group_incremental_pca` parameter in CanICA to use IncrementalPCA for the group PCA.

As @ogrisel noticed the IncrementalPCA is going to center the data in contrary to randomized_svd, which is what is used in master, so we shouldn't expect matching between the two.

Still haven't figured out why the tests were failing.
",,,I chang thing notabl fact paramet canica use incrementalpca group pca As ogrisel notic incrementalpca go center data contrari randomizedsvd use master shouldnt expect match two still havent figur test fail
issue_comment,613,nilearn,nilearn,banilo,2015-06-27 07:40:10,"> Failing tests: for some reason giving twice the same data doesn't produce the same eigenvectors in MultiPCA. Not sure how bad this is.

Given SVD should return the same result every time, is it not more likely that non-identical eigenvectors from MultiPCA are related to a) multi-processing and/or b) caching mechansims. Perhaps debug by ruling out joblib sources...?
",,,given svd return result everi time like nonident eigenvector multipca relat multiprocess andor b cach mechansim perhap debug rule joblib sourc
issue_comment,613,nilearn,nilearn,lesteve,2015-06-29 06:58:53,"> Given SVD should return the same result every time, is it not more likely that non-identical eigenvectors from MultiPCA are related to a) multi-processing and/or b) caching mechansims. Perhaps debug by ruling out joblib sources...?

I am afraid there is a misunderstanding here. The failing test is [here](https://github.com/nilearn/nilearn/blob/master/nilearn/decomposition/tests/test_multi_pca.py#L35):

``` python
components1 = multi_pca.fit(data).components_
components2 = multi_pca.fit(2 * data).components_
np.testing.assert_array_almost_equal(components1, components2)
```

`data` is a list of Nifti images. Twice the same data means `2 * data`. Unfortunately I don't have a good enough understanding of CanICA to know how important this test failure is.
",,,I afraid misunderstand the fail test list nifti imag twice data mean unfortun I dont good enough understand canica know import test failur
issue_comment,613,nilearn,nilearn,arthurmensch,2015-07-03 10:51:59,"MultiPCA output different results depending on the run because of a lack of `random_state` in `session_pca`, which critically call `randomized_svd` when data is too large. I have a working branch where this issue is solved, I should clean it before proposing it.

See PR #630 
",,,multipca output differ result depend run lack critic call data larg I work branch issu solv I clean propos see PR 630
issue_comment,613,nilearn,nilearn,bthirion,2015-07-03 11:08:37,"On 03/07/2015 12:51, Arthur Mensch wrote:

> MultiPCA output different results depending on the run because of a 
> lack of |random_state| in |session_pca|. I have a working branch where 
> this issue is solved, I should clean it before proposing it.
> 
> —
> Reply to this email directly or view it on GitHub 
> https://github.com/nilearn/nilearn/pull/613#issuecomment-118314510.
> 
> Would be great indeed.
",,,On 03072015 1251 arthur mensch wrote
issue_comment,613,nilearn,nilearn,AlexandreAbraham,2015-07-03 13:20:00,"> MultiPCA output different results depending on the run because of a lack of random_state in session_pca, which critically call randomized_svd when data is too large. I have a working branch where this issue is solved, I should clean it before proposing it.

I think that the problem is that the results are stable when using `randomized_pca` and not stable when using incremental PCA.
",,,I think problem result stabl use stabl use increment pca
