rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1484,nilearn,nilearn,megh1241,2017-07-26 08:45:41,"Fixes issue #1483 
",start issue,[MRG] Broken link to MSDL atlas,fix issu 1483
issue_closed,1484,nilearn,nilearn,GaelVaroquaux,2017-07-27 14:14:14,,closed issue,[MRG] Broken link to MSDL atlas,
pull_request_title,1484,nilearn,nilearn,megh1241,2017-07-26 08:45:41,"Fixes issue #1483 
",70b18857c67d1269af90fd162d73a42eddc57baa,[MRG] Broken link to MSDL atlas,fix issu 1483
pull_request_merged,1484,nilearn,nilearn,GaelVaroquaux,2017-07-27 14:14:14,[MRG] Broken link to MSDL atlas,60e1ee1964e23e9c66f71a24b3454eb9f9461896,Pull request merge from megh1241/nilearn:doc_fix to nilearn/nilearn:master,mrg broken link msdl atla
issue_comment,1484,nilearn,nilearn,KamalakerDadi,2017-07-26 09:09:10,"Could you please also fix the link in examples/03_connectivity/plot_probabilistic_atlas_extraction.py ?
Thanks",,,could pleas also fix link examples03connectivityplotprobabilisticatlasextractionpi thank
issue_comment,1484,nilearn,nilearn,KamalakerDadi,2017-07-26 09:54:15,"I am waiting for circleci to green to check if there are any other links broken.
",,,I wait circleci green check link broken
issue_comment,1484,nilearn,nilearn,KamalakerDadi,2017-07-26 13:09:39,"Just a last comment. There are still few links which needs to fixed related to MSDL. Can you please address them also ?

What I have done is
git grep https://team.inria.fr/parietal/research/spatial_patterns/spatial-patterns-in-resting-state/

- doc/connectivity/functional_connectomes.rst: Fixed

- examples/01_plotting/plot_overlay.py: Needs to be fixed

- examples/03_connectivity/plot_inverse_covariance_connectome.py: Needs to be fixed

- examples/03_connectivity/plot_probabilistic_atlas_extraction.py: Fixed

- nilearn/datasets/description/msdl_atlas.rst: Needs to be fixed
",,,just last comment there still link need fix relat msdl can pleas address also what I done git grep docconnectivityfunctionalconnectomesrst fix examples01plottingplotoverlaypi need fix examples03connectivityplotinversecovarianceconnectomepi need fix examples03connectivityplotprobabilisticatlasextractionpi fix nilearndatasetsdescriptionmsdlatlasrst need fix
issue_comment,1484,nilearn,nilearn,KamalakerDadi,2017-07-27 12:45:28,Thanks. LGTM.,,,thank lgtm
issue_comment,1484,nilearn,nilearn,codecov[bot],2017-07-26 09:15:34,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=h1) Report
> Merging [#1484](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/484e530cc0321669d09a0056f731a015e5d3ad71?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1484/graphs/tree.svg?height=150&token=KpYArSdyXv&width=650&src=pr)](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master    #1484   +/-   ##
=======================================
  Coverage   94.67%   94.67%           
=======================================
  Files         120      120           
  Lines       14793    14793           
=======================================
  Hits        14006    14006           
  Misses        787      787
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=footer). Last update [484e530...be84d8c](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",,,codecov report impact file tree graph continu review full report codecov
issue_comment,1484,nilearn,nilearn,codecov[bot],2017-07-26 09:15:34,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=h1) Report
> Merging [#1484](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/484e530cc0321669d09a0056f731a015e5d3ad71?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1484/graphs/tree.svg?height=150&width=650&token=KpYArSdyXv&src=pr)](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master    #1484   +/-   ##
=======================================
  Coverage   94.67%   94.67%           
=======================================
  Files         120      120           
  Lines       14793    14793           
=======================================
  Hits        14006    14006           
  Misses        787      787
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=footer). Last update [484e530...70b1885](https://codecov.io/gh/nilearn/nilearn/pull/1484?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",,,codecov report impact file tree graph continu review full report codecov
pull_request_commit,1484,nilearn,nilearn,meghana.madhyastha@inria.fr,2017-07-26 08:42:14,fixes broken link to MSDL atlas,1cf3761ff4fff97a6eca7f73a34b9ca3ae9f9ee4,,fix broken link msdl atla
pull_request_commit,1484,nilearn,nilearn,meghana.madhyastha@inria.fr,2017-07-26 09:13:49,fixes broken MSDL atlas link in example script,be84d8ccd4b0cf757154316860bc7aa7140846f6,,fix broken msdl atla link exampl script
pull_request_commit,1484,nilearn,nilearn,meghana.madhyastha@inria.fr,2017-07-27 10:23:03,fixed broken MSDL atlas link in the remaining files,70b18857c67d1269af90fd162d73a42eddc57baa,,fix broken msdl atla link remain file
