rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,50,aio-libs,aioredis,kxepal,2014-10-05 14:42:54,"Plus a bit better Redis version detection.
",start issue,Pass test suite against Redis 2.6.x,plu bit better redi version detect
issue_closed,50,aio-libs,aioredis,popravich,2014-10-08 09:25:16,,closed issue,Pass test suite against Redis 2.6.x,
pull_request_title,50,aio-libs,aioredis,kxepal,2014-10-05 14:42:54,"Plus a bit better Redis version detection.
",7c012b1aed37727db1f2ea9489aac59f7d79a989,Pass test suite against Redis 2.6.x,plu bit better redi version detect
pull_request_merged,50,aio-libs,aioredis,popravich,2014-10-08 09:25:16,Pass test suite against Redis 2.6.x,a5edc3938e329b2c4a9251adb6a68bdb04830435,Pull request merge from Unknown:2.6-support to aio-libs/aioredis:master,pass test suit redi 26x
issue_comment,50,aio-libs,aioredis,popravich,2014-10-06 07:38:20,"Hi Alexander,

Do you really need that tests run agains Redis 2.6?
Why don't you consider upgrading your Redis to newer version?
Redis 2.8.x has many improvements and new usefull features, its a stable version
and besides 3.0 is comming.

Regarding PR:
Currently Travis CI is configured to use latest 2.8 Redis version so your changes still runs on newer Redis and not on 2.6 (on CI, I mean). Also this changes only related to tests so it doesn't make much ""profit"" in library itself supporting old version of server.

If you take a look at code coverage you'll notice that there still several places not been tests-covered (in particular `ServerCommandsMixin`) so I would have been much happier with PR providing tests.
",,,Hi alexand Do realli need test run again redi 26 whi dont consid upgrad redi newer version redi 28x mani improv new useful featur stabl version besid 30 com regard PR current travi CI configur use latest 28 redi version chang still run newer redi 26 CI I mean also chang relat test doesnt make much profit librari support old version server If take look code coverag youll notic still sever place testscov particular I would much happier PR provid test
issue_comment,50,aio-libs,aioredis,kxepal,2014-10-06 08:21:07,"> Do you really need that tests run agains Redis 2.6?
> Why don't you consider upgrading your Redis to newer version?

By trivial reason: I have few of them and it still the only stable version on Gentoo. Yea, not a solid argument while other distros have even 2.4 in stable, but everything has it sane limits (: IMHO 2.6 is on this edge until 3.0 will happened. 

My motivation was to let it pass test suite as all other packages does during CI as far as aioredis actually works fine with 2.6 while leave version incompatibility issues for test suite of projects which uses aioredis.

> Also this changes only related to tests so it doesn't make much ""profit"" in library itself supporting old version of server.
> 
> If you take a look at code coverage you'll notice that there still several places not been tests-covered (in particular ServerCommandsMixin) so I would have been much happier with PR providing tests.

Didn't look on coverage and entire project closely yet, just meet it on this weekends, but would be happy to!
",,,By trivial reason I still stabl version gentoo yea solid argument distro even 24 stabl everyth sane limit imho 26 edg 30 happen My motiv let pass test suit packag CI far aioredi actual work fine 26 leav version incompat issu test suit project use aioredi didnt look coverag entir project close yet meet weekend would happi
issue_comment,50,aio-libs,aioredis,popravich,2014-10-06 09:58:20,"I will consider merging this PR when you make travis run tests against Redis 2.6 also.

PS: I've just looked at Gentoo and its packages and it just confuses me -- in terms of ""stable"" releases
they have `python 3.3.5`, `redis 2.6.15` but no `asyncio` and `hiredis-py`. Sounds like a joke.
",,,I consid merg PR make travi run test redi 26 also PS ive look gentoo packag confus term stabl releas sound like joke
issue_comment,50,aio-libs,aioredis,kxepal,2014-10-07 11:58:15,"@popravich thanks for feedback, all bits fixed. For travis I failed to figure out how to ask it for specific database environment so have to go with plain old wget && make, but it's fine.
",,,popravich thank feedback bit fix for travi I fail figur ask specif databas environ go plain old wget make fine
issue_comment,50,aio-libs,aioredis,thedrow,2014-10-07 12:01:57,"@kxepal Why don't you use https://launchpad.net/~chris-lea/+archive/ubuntu/redis-server when possible? I'm not sure that 2.6 is available for precise but it's worth to try.
",,,kxepal whi dont use possibl Im sure 26 avail precis worth tri
