rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,831,nilearn,nilearn,arokem,2015-11-06 21:15:01,"Primarily, not using 'jet' in these two examples.

Also: a call to `plotting.show()` was raising an error in plot_probabilistic*
so this fixes that.
",start issue,DOC: A few fixes in examples.,primarili use jet two exampl also call rais error plotprobabilist fix
issue_closed,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:40:49,,closed issue,DOC: A few fixes in examples.,
pull_request_title,831,nilearn,nilearn,arokem,2015-11-06 21:15:01,"Primarily, not using 'jet' in these two examples.

Also: a call to `plotting.show()` was raising an error in plot_probabilistic*
so this fixes that.
",99fe730f9963f87aaf5d614bb74d60fc3d8e8173,DOC: A few fixes in examples.,primarili use jet two exampl also call rais error plotprobabilist fix
pull_request_merged,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:40:49,DOC: A few fixes in examples.,a0bef0ea97660e62a3113782a4ef638e16266e84,Pull request merge from arokem/nilearn:jet-be-gone to nilearn/nilearn:master,doc A fix exampl
issue_comment,831,nilearn,nilearn,arokem,2015-11-08 08:36:02,"Thanks for the comments. Hopefully I got everything?

On Sun, Nov 8, 2015 at 12:17 AM, Alexandre Abraham <notifications@github.com

> wrote:
> 
> I requested some cosmetic changes. Otherwise, +1, this really improves the
> example indeed.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/pull/831#issuecomment-154788691.
",,,thank comment hope I got everyth On sun nov 8 2015 1217 AM alexandr abraham notificationsgithubcom
issue_comment,831,nilearn,nilearn,bthirion,2015-11-07 21:16:44,"LGTM. The example looks much better now. 
",,,lgtm the exampl look much better
issue_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:17:46,"I requested some cosmetic changes. Otherwise, +1, this really improves the example indeed.
",,,I request cosmet chang otherwis 1 realli improv exampl inde
issue_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:40:10,"That was fast. LGTM too, merging.
",,,that fast lgtm merg
issue_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:40:55,"Thanks!
",,,thank
pull_request_commit_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:13:42,"This is simpler and faster: `np.fill_diagonal(correlation_matrix, 0)`
",99fe730f9963f87aaf5d614bb74d60fc3d8e8173,"(None, '', u'examples/connectivity/plot_probabilistic_atlas_extraction.py')",thi simpler faster
pull_request_commit_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:16:57,"We use `plotting.show()` on purpose. In a lot of examples, this allows the user to display the plot without importing explicitely pyplot. We'd like to keep it this way.
",99fe730f9963f87aaf5d614bb74d60fc3d8e8173,"(None, '', u'examples/connectivity/plot_probabilistic_atlas_extraction.py')",We use purpos In lot exampl allow user display plot without import explicit pyplot wed like keep way
pull_request_commit_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:17:05,"Same remark here.
",99fe730f9963f87aaf5d614bb74d60fc3d8e8173,"(None, '', u'examples/connectivity/plot_signal_extraction.py')",same remark
pull_request_commit_comment,831,nilearn,nilearn,AlexandreAbraham,2015-11-08 08:17:18,"And here also.
",99fe730f9963f87aaf5d614bb74d60fc3d8e8173,"(None, '', u'examples/connectivity/plot_signal_extraction.py')",and also
pull_request_commit,831,nilearn,nilearn,arokem,2015-11-06 21:13:30,"DOC: A few fixes in examples.

Primarily, not using 'jet' in these two examples.

Also: a call to `plotting.show()` was raising an error in plot_probabilistic*
so this fixes that.",d4e206b3b68aa4172d2333ed09477ccbe8e06359,,doc A fix exampl primarili use jet two exampl also call rais error plotprobabilist fix
pull_request_commit,831,nilearn,nilearn,arokem,2015-11-08 08:34:57,DOC: Use more elegant diagonal filling; Use plotting.show.,99fe730f9963f87aaf5d614bb74d60fc3d8e8173,,doc use eleg diagon fill use plottingshow
