rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,130,aio-libs,aioredis,aamalev,2016-06-18 15:03:34,"Implementation
",start issue,Extended HMSET,implement
issue_closed,130,aio-libs,aioredis,popravich,2016-06-23 07:01:18,,closed issue,Extended HMSET,
pull_request_title,130,aio-libs,aioredis,aamalev,2016-06-18 15:03:34,"Implementation
",5c00508b76f7d665956bd5b0df6af01c8a75db17,Extended HMSET,implement
pull_request_merged,130,aio-libs,aioredis,popravich,2016-06-23 07:01:18,Extended HMSET,2a12a1696b9667c1d7c85049bcdd98ec7699d9fe,Pull request merge from Unknown:master to aio-libs/aioredis:master,extend hmset
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-18 15:05:46,"[![Coverage Status](https://coveralls.io/builds/6654693/badge)](https://coveralls.io/builds/6654693)

Coverage decreased (-0.002%) to 97.191% when pulling **27f974e517dbd63af9c537ea8e6dc21ffabcc804 on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag decreas 0002 97191 pull 27f974e517dbd63af9c537ea8e6dc21ffabcc804 aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-18 15:13:35,"[![Coverage Status](https://coveralls.io/builds/6654728/badge)](https://coveralls.io/builds/6654728)

Coverage increased (+0.02%) to 97.21% when pulling **40f3c9b0a68d607534b8bd99e0e96bab8aa8e0cb on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 002 9721 pull 40f3c9b0a68d607534b8bd99e0e96bab8aa8e0cb aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-19 12:01:21,"[![Coverage Status](https://coveralls.io/builds/6658812/badge)](https://coveralls.io/builds/6658812)

Coverage increased (+0.001%) to 97.194% when pulling **6820357c20ed7b4ce6f61083134b147fccb2fc6a on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 0001 97194 pull 6820357c20ed7b4ce6f61083134b147fccb2fc6a aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,popravich,2016-06-21 13:21:18,"Hi, this is good feature but I dont like your implementation -- it is too complex and has bugs.
First of all, if you add this test it will fail:

``` python
yield from redis.hmset('key', {'a': 1}, {'b': 2}, 'c', 3, d=4, a=5)
res = yield from redis.hgetall('key')
assert res == {b'a': b'5',
               b'b': b'2',
               b'c': b'3',
               b'd': b'4'}
```

Second, implementation, the public interface must be as follows:
`hmset(key, *args, **kwargs)`
internally this must be handled as follows:
- check `if not args and not kwargs` -> `TypeError`
- if `len(args) == 1` -> `args[0]` must be a `dict`
- or `len(args) % 2 == 0` -> args is a field-value pairs
- finally `if len(args) != 1 or len(args) % 2 != 0` -> `TypeError`
- add kwargs if any
- and execute `HMSET`
",,,Hi good featur I dont like implement complex bug first add test fail second implement public interfac must follow intern must handl follow check final add kwarg execut
issue_comment,130,aio-libs,aioredis,aamalev,2016-06-21 17:06:20,"Hi @popravich. My implementation dicts_or_pairs not supported mixed types.

This test will fail in both cases in one and the same place.

```
def execute(self, command, *args, encoding=_NOTSET):
         ...
>       if None in set(args):
E       TypeError: unhashable type: 'dict'
```

A similar bug in hset:
    yield from redis.hset('key', {'a': 1}, {'b': 2})
",,,Hi popravich My implement dictsorpair support mix type thi test fail case one place A similar bug hset yield redishsetkey 1 b 2
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-21 17:15:28,"[![Coverage Status](https://coveralls.io/builds/6690850/badge)](https://coveralls.io/builds/6690850)

Coverage increased (+0.02%) to 97.213% when pulling **f77c6f8a1bc8a49a63bc868c8348d08ad1b7b3d5 on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 002 97213 pull f77c6f8a1bc8a49a63bc868c8348d08ad1b7b3d5 aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-21 18:05:37,"[![Coverage Status](https://coveralls.io/builds/6691651/badge)](https://coveralls.io/builds/6691651)

Coverage increased (+0.003%) to 97.196% when pulling **0135a206fba668472aaf259c388ba8a33e3667ea on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 0003 97196 pull 0135a206fba668472aaf259c388ba8a33e3667ea aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,popravich,2016-06-21 19:49:41,"> A similar bug in hset:
> yield from redis.hset('key', {'a': 1}, {'b': 2})

This is intended behaviour

> My implementation dicts_or_pairs not supported mixed types.

If so it should raise exception when mixing arg types
",,,thi intend behaviour If rais except mix arg type
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-21 22:00:55,"[![Coverage Status](https://coveralls.io/builds/6695868/badge)](https://coveralls.io/builds/6695868)

Coverage increased (+0.001%) to 97.194% when pulling **07134f97d25947241d64aabf49a8e44b525b9a6d on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 0001 97194 pull 07134f97d25947241d64aabf49a8e44b525b9a6d aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-21 22:04:50,"[![Coverage Status](https://coveralls.io/builds/6695943/badge)](https://coveralls.io/builds/6695943)

Coverage increased (+0.001%) to 97.194% when pulling **07134f97d25947241d64aabf49a8e44b525b9a6d on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 0001 97194 pull 07134f97d25947241d64aabf49a8e44b525b9a6d aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,aamalev,2016-06-21 22:14:56,"More successful implementation
",,,more success implement
issue_comment,130,aio-libs,aioredis,coveralls,2016-06-21 22:31:44,"[![Coverage Status](https://coveralls.io/builds/6696369/badge)](https://coveralls.io/builds/6696369)

Coverage increased (+0.001%) to 97.194% when pulling **42e9e4e8ecdb73aa128cb1a8bd1a830645e41a59 on aamalev:master** into **8726c2e41d3d93dee95a835c00fa77eacf5b95b0 on aio-libs:master**.
",,,coverag statu coverag increas 0001 97194 pull 42e9e4e8ecdb73aa128cb1a8bd1a830645e41a59 aamalevmast 8726c2e41d3d93dee95a835c00fa77eacf5b95b0 aiolibsmast
issue_comment,130,aio-libs,aioredis,aamalev,2016-06-22 11:53:05,"An example of the need OrderedDict

```
redis.hmset(key, {'a': 1}, {b'a': 2}, a=3)
```

As the regular dict:

```
{'a': 3, b'a':2} or {b'a': 2, 'a':3}
```

Another crazy example:

```
redis.hmset(key, {1: 1}, {b'1': 2}, {'1': 3})
```
",,,An exampl need ordereddict As regular dict anoth crazi exampl
