rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,148,idan,oauthlib,flippmoke,2013-05-07 21:39:03,"Added a flask oauth2 provider to the extensions. Also made it possible for the providers both django and flask to use a function to dynamically set the scopes at the time of the request.
",start issue,Flask OAuth2 Provider and Dynamic Scopes,ad flask oauth2 provid extens also made possibl provid django flask use function dynam set scope time request
issue_closed,148,idan,oauthlib,ib-lundgren,2013-05-21 14:38:48,,closed issue,Flask OAuth2 Provider and Dynamic Scopes,
pull_request_title,148,idan,oauthlib,flippmoke,2013-05-07 21:39:03,"Added a flask oauth2 provider to the extensions. Also made it possible for the providers both django and flask to use a function to dynamically set the scopes at the time of the request.
",4735da3da8542270c5f17e6ec9f7160408172f28,Flask OAuth2 Provider and Dynamic Scopes,ad flask oauth2 provid extens also made possibl provid django flask use function dynam set scope time request
pull_request_merged,148,idan,oauthlib,ib-lundgren,2013-05-21 14:38:48,Flask OAuth2 Provider and Dynamic Scopes,053d6cda47ff94dc7ead7317fec9387b5d53a42c,Pull request merge from flippmoke/oauthlib:master to idan/oauthlib:master,flask oauth2 provid dynam scope
issue_comment,148,idan,oauthlib,ib-lundgren,2013-05-09 21:16:22,"Hey and thanks for the PR!

Sorry for late reply, I completely missed the notification for this. I fear it might be a few days before I can review it fully but will try and get to it soon.

Did you find that a lot of the code was shared between django and flask or is it a completely different beast? If much is shared we should try and find a a base class for decorators or maybe a set of utilities.
",,,hey thank PR sorri late repli I complet miss notif I fear might day I review fulli tri get soon did find lot code share django flask complet differ beast If much share tri find base class decor mayb set util
issue_comment,148,idan,oauthlib,flippmoke,2013-05-09 21:34:48,"Most of the code was very similar. If you want to have a shared way, I can help you with the flask side of it. I am in the #oauthlib chat on freenode most workdays, feel free to message me there if you want to talk.

I do have some concerns on how flask deals with session data by default. When using this code myself, I make sure to change how flask deals with its default session. Most of the changes between django and flask are simply that flask has a global request object you import while django passes it around.
",,,most code similar If want share way I help flask side I oauthlib chat freenod workday feel free messag want talk I concern flask deal session data default when use code I make sure chang flask deal default session most chang django flask simpli flask global request object import django pass around
issue_comment,148,idan,oauthlib,ib-lundgren,2013-05-14 16:11:47,"We can have a look at refactoring and how to handle storage (maybe not use session?) after this PR. Should also try and look into a clean way to add tests.

Just FYI I'm travelling around Italy the entire week but will get to this early next week.
",,,We look refactor handl storag mayb use session PR should also tri look clean way add test just fyi Im travel around itali entir week get earli next week
issue_comment,148,idan,oauthlib,flippmoke,2013-05-14 19:10:37,"I think a testing structure would be great and can help implement that with Flask
",,,I think test structur would great help implement flask
issue_comment,148,idan,oauthlib,flippmoke,2013-05-16 15:58:56,"I took the comments Kroisse suggested and removed the use of the g object. The properties can now be accessed via the OAuth2ProviderDecorator object. 
",,,I took comment kroiss suggest remov use g object the properti access via oauth2providerdecor object
