rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,408,idan,oauthlib,julienmeyer,2016-03-15 07:45:04,"Hello,
Do you know when you will create the next release and push it on pypi ?
Thanks,
Julien
",start issue,New release on pypi ?,hello Do know creat next releas push pypi thank julien
issue_closed,408,idan,oauthlib,thedrow,2016-04-11 09:55:32,,closed issue,New release on pypi ?,
issue_comment,408,idan,oauthlib,eofs,2016-03-21 08:15:15,":+1: 
",,,1
issue_comment,408,idan,oauthlib,LennyLip,2016-04-02 07:26:14,"+1
",,,1
issue_comment,408,idan,oauthlib,thedrow,2016-04-07 15:44:03,"Sorry. Been busy.
I will try to get to it this weekend.
",,,sorri been busi I tri get weekend
issue_comment,408,idan,oauthlib,thedrow,2016-04-10 12:46:38,"I'm fixing the build before the release. Please hold on.
",,,Im fix build releas pleas hold
issue_comment,408,idan,oauthlib,thedrow,2016-04-11 09:34:13,"Build is fixed. Changelog is the only thing that's left.
Will do soon. Promise :)
",,,build fix changelog thing that left will soon promis
issue_comment,408,idan,oauthlib,thedrow,2016-04-11 09:55:32,"Release should hit PyPi soon. Let me know if there are any problems.
",,,releas hit pypi soon let know problem
