rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,325,pycqa,astroid,ceridwen,2016-03-29 23:50:24,"See #163.
",start issue,Zipper pull request ,see 163
pull_request_title,325,pycqa,astroid,ceridwen,2016-03-29 23:50:24,"See #163.
",a0cb55e9f4e28ea85be84fb460e38155fc4fa9a8,Zipper pull request ,see 163
issue_comment,325,pycqa,astroid,PCManticore,2016-03-30 16:45:41,"This looks nice, thanks! The code is quite clean and easy to understand.
",,,thi look nice thank the code quit clean easi understand
issue_comment,325,pycqa,astroid,ceridwen,2016-04-07 15:31:11,"In the last commit I pushed an experimental version of what moving some of the basic methods from NodeNG to the zipper would look like.  This didn't add any new bugs.
",,,In last commit I push experiment version move basic method nodeng zipper would look like thi didnt add new bug
pull_request_commit_comment,325,pycqa,astroid,PCManticore,2016-03-30 15:51:05,"Why is this a TODO? :-)
",a0cb55e9f4e28ea85be84fb460e38155fc4fa9a8,"(4, '', u'astroid/__init__.py')",whi todo
pull_request_commit_comment,325,pycqa,astroid,PCManticore,2016-03-30 15:52:06,"The line is a bit long, can you split it up a bit?
",a0cb55e9f4e28ea85be84fb460e38155fc4fa9a8,"(25, '', u'astroid/tests/unittest_zipper.py')",the line bit long split bit
pull_request_commit_comment,325,pycqa,astroid,PCManticore,2016-03-30 15:53:48,"Let's hardcode this value somewhere as a global variable, rather than directly in this function.
",a0cb55e9f4e28ea85be84fb460e38155fc4fa9a8,"(None, '', u'astroid/tree/base.py')",let hardcod valu somewher global variabl rather directli function
pull_request_commit_comment,325,pycqa,astroid,PCManticore,2016-03-30 16:23:56,"These needs to be public?
",a0cb55e9f4e28ea85be84fb460e38155fc4fa9a8,"(32, '', u'astroid/tree/zipper.py')",these need public
pull_request_commit_comment,325,pycqa,astroid,PCManticore,2016-03-30 16:35:26,"Does this slot definition actually do anything in combination with a Proxy?
",a0cb55e9f4e28ea85be84fb460e38155fc4fa9a8,"(122, '', u'astroid/tree/zipper.py')",doe slot definit actual anyth combin proxi
