rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,30,nilearn,nilearn,AlexandreAbraham,2012-11-13 13:23:35,"As Kamitani dataset data format has changed, the Kamitani example cannot run for the moment. We should bring it back, either by parsing the new data format or by uploading data formatted for nisl somewhere.
",start issue,Get Miyawaki example back,As kamitani dataset data format chang kamitani exampl cannot run moment We bring back either pars new data format upload data format nisl somewher
issue_closed,30,nilearn,nilearn,AlexandreAbraham,2016-03-03 11:07:09,,closed issue,Get Miyawaki example back,
issue_comment,30,nilearn,nilearn,GaelVaroquaux,2013-10-11 11:34:57,"@eickenberg : now that the Kamitani data is online, and that we have a working code in the frontiers to demo it, do you think that you could work on merging this into nilearn?

Talk to @AlexandreAbraham on how this should be done.
",,,eickenberg kamitani data onlin work code frontier demo think could work merg nilearn talk alexandreabraham done
issue_comment,30,nilearn,nilearn,GaelVaroquaux,2013-10-11 12:07:38,"> The miyawaki (ex-kamitani) example has been merged.

Good. As the issue was still open, I hadn't realized.

> re you talking about the advanced aspects of the example ? (retinotopic
> mapping...)

We should probably have an advanced example for that.
",,,good As issu still open I hadnt realiz We probabl advanc exampl
issue_comment,30,nilearn,nilearn,GaelVaroquaux,2013-10-11 12:13:10,"Awesome. I am asking because we just got some heat from cog-neuro people
to teach them Nilearn. So we need better examples and documentation...
",,,awesom I ask got heat cogneuro peopl teach nilearn So need better exampl document
issue_comment,30,nilearn,nilearn,AlexandreAbraham,2013-10-11 12:06:31,"The miyawaki (ex-kamitani) example has been merged. Are you talking about the advanced aspects of the example ? (retinotopic mapping...)
",,,the miyawaki exkamitani exampl merg are talk advanc aspect exampl retinotop map
issue_comment,30,nilearn,nilearn,AlexandreAbraham,2013-10-11 12:09:11,"As Michael and I will be attending a conference together this week end, I guess that we could use that time to set up a nice example ;). The code exists, it's just a matter of copy/paste/clean.
",,,As michael I attend confer togeth week end I guess could use time set nice exampl the code exist matter copypasteclean
issue_comment,30,nilearn,nilearn,eickenberg,2014-03-31 15:48:23,"I'm interested. Would this be basically the same thing as we have already
done or are there extra dimensions?

On Mon, Mar 31, 2014 at 5:44 PM, Alexandre Abraham <notifications@github.com

> wrote:
> 
> Okay, this one is old. I'll put it back on my todo-list. @eickenberghttps://github.com/eickenbergdo you feel like working on it? The goal would be to make an example out of
> the study we made in the frontiers paper. If you want to work on it, please
> let me know, I already started a while ago but drop it because of higher
> priorities.
> 
> ## 
> 
> Reply to this email directly or view it on GitHubhttps://github.com/nilearn/nilearn/issues/30#issuecomment-39104048
> .
",,,Im interest would basic thing alreadi done extra dimens On mon mar 31 2014 544 PM alexandr abraham notificationsgithubcom
issue_comment,30,nilearn,nilearn,eickenberg,2014-03-31 15:55:23,"OK cool

On Mon, Mar 31, 2014 at 5:51 PM, Alexandre Abraham <notifications@github.com

> wrote:
> 
> I was thinking of putting the exact same thing but you can improve it if
> you want. I've already done some work to generate the figures entirely in
> matplotlib instead of relying on an external latex files (which is
> mandatory for nilearn examples).
> 
> I can initiate a PR and then we could work on it.
> 
> ## 
> 
> Reply to this email directly or view it on GitHubhttps://github.com/nilearn/nilearn/issues/30#issuecomment-39104855
> .
",,,OK cool On mon mar 31 2014 551 PM alexandr abraham notificationsgithubcom
