rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,205,nilearn,nilearn,eickenberg,2014-06-16 13:29:50,"Object for cropping images, addressing issue https://github.com/nilearn/nilearn/issues/198.

As of now, no exceptions if shapes and affines do not correspond. I think I should add this.
",start issue,"[ENH, WIP] Image cropper",object crop imag address issu As except shape affin correspond I think I add
pull_request_title,205,nilearn,nilearn,eickenberg,2014-06-16 13:29:50,"Object for cropping images, addressing issue https://github.com/nilearn/nilearn/issues/198.

As of now, no exceptions if shapes and affines do not correspond. I think I should add this.
",42c41a5245ef551a84095e9f58cc42678f91ee6d,"[ENH, WIP] Image cropper",object crop imag address issu As except shape affin correspond I think I add
issue_comment,205,nilearn,nilearn,AlexandreAbraham,2015-06-03 11:19:27,"@eickenberg what is the status on this PR?
",,,eickenberg statu PR
issue_comment,205,nilearn,nilearn,eickenberg,2015-06-03 11:25:17,"does it block something? I'd definitely like to finish it, but really can't
before the beginning of July

On Wed, Jun 3, 2015 at 1:19 PM, Alexandre Abraham notifications@github.com
wrote:

> @eickenberg https://github.com/eickenberg what is the status on this PR?
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/pull/205#issuecomment-108307079.
",,,block someth Id definit like finish realli cant begin juli On wed jun 3 2015 119 PM alexandr abraham notificationsgithubcom wrote
issue_comment,205,nilearn,nilearn,AlexandreAbraham,2015-06-03 11:34:25,"No hurry, I'm just poking the old PRs with a stick to see if they're still alive or if we should hide the bodies :skull: 
",,,No hurri Im poke old pr stick see theyr still aliv hide bodi skull
issue_comment,205,nilearn,nilearn,eickenberg,2014-06-17 09:36:47,"This is currently being re-thought and re-implemented to be more useful. Example will follow.
",,,thi current rethought reimplement use exampl follow
issue_comment,205,nilearn,nilearn,eickenberg,2014-06-18 12:07:58,"To do:
- Add padding option to `fit`
- Figure out the resampling avoidal strategies (decision strategies needed, especially if we add padding)
- finish `inverse_transform`
- integrate this into an example
- design decision: If non-integer bounding box is passed, then we assume that resampling is wanted. Warn if `avoid_resampling` has not been set to `False`. This is because if you really want subvoxel sampling, you could make the voxels smaller in your affine.
- bounding box, if given to the constructor, must be specifiable in millimeter space instead of voxel space.
",,,To add pad option figur resampl avoid strategi decis strategi need especi add pad finish integr exampl design decis If noninteg bound box pass assum resampl want warn set thi realli want subvoxel sampl could make voxel smaller affin bound box given constructor must specifi millimet space instead voxel space
pull_request_commit_comment,205,nilearn,nilearn,AlexandreAbraham,2015-01-29 15:34:44,"Maybe we should explain what padding is?
",42c41a5245ef551a84095e9f58cc42678f91ee6d,"(32, '', u'nilearn/image/image.py')",mayb explain pad
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-16 13:00:58,added image cropper,858d9807c76f99449c8a7708a3049dccca3973fc,,ad imag cropper
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-16 13:26:18,added test,a1f2f3818ebd465ce44834cac4050e5c071613d8,,ad test
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-16 14:14:13,additional changes,c1616036402eba30d3fcc37e0f3d77ef68fe2f92,,addit chang
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-18 10:30:02,image cropper written,fbedbf96cd10f9fe8585bfd013d36d132c6e17a5,,imag cropper written
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-18 10:47:29,test,475f1a6e1b6bd3806d4ecdabc5ab6a6a062cce35,,test
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-18 12:43:52,added variable padding to crop_img,d4b74688d34d0b456fe7eb070de20467180e357a,,ad variabl pad cropimg
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-06-18 16:19:33,added affine comparison to resampling.py,908bffd8b2a6bc82e78af383ff1cd09dc5d10b12,,ad affin comparison resamplingpi
pull_request_commit,205,nilearn,nilearn,eickenberg,2014-11-24 09:51:56,image cropper commit before changing branch,f6d5f5a05383f6dc3c4409def059463ac65b9f53,,imag cropper commit chang branch
pull_request_commit,205,nilearn,nilearn,eickenberg,2015-02-05 21:14:05,WIP removed compare_affines,42c41a5245ef551a84095e9f58cc42678f91ee6d,,wip remov compareaffin
