rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,358,idan,oauthlib,garciasolero,2015-07-06 10:52:27,"This pull request includes some fixes about management of rfc6749 errors:
    - First, check duplicate parameters
    - Missing parameter is invalid_request error according to rfc6749 
    - mismatching_redirect_uri, missing_redirect_uri,invalid_redirect_uri are not defined in rfc6749 or OAuth Extensions Error Registry
    - Check if response_type is present with a valid value according to rfc6749, then check if client is authorized
",start issue,Fix management of rfc6749 errors,thi pull request includ fix manag rfc6749 error first check duplic paramet miss paramet invalidrequest error accord rfc6749 mismatchingredirecturi missingredirecturiinvalidredirecturi defin rfc6749 oauth extens error registri check responsetyp present valid valu accord rfc6749 check client author
issue_closed,358,idan,oauthlib,thedrow,2015-07-06 12:04:37,,closed issue,Fix management of rfc6749 errors,
pull_request_title,358,idan,oauthlib,garciasolero,2015-07-06 10:52:27,"This pull request includes some fixes about management of rfc6749 errors:
    - First, check duplicate parameters
    - Missing parameter is invalid_request error according to rfc6749 
    - mismatching_redirect_uri, missing_redirect_uri,invalid_redirect_uri are not defined in rfc6749 or OAuth Extensions Error Registry
    - Check if response_type is present with a valid value according to rfc6749, then check if client is authorized
",8dadaf0fde2b502df359632853fda00963dce3f5,Fix management of rfc6749 errors,thi pull request includ fix manag rfc6749 error first check duplic paramet miss paramet invalidrequest error accord rfc6749 mismatchingredirecturi missingredirecturiinvalidredirecturi defin rfc6749 oauth extens error registri check responsetyp present valid valu accord rfc6749 check client author
pull_request_merged,358,idan,oauthlib,thedrow,2015-07-06 12:04:37,Fix management of rfc6749 errors,8538b4f6e3114635ce660751216efbc2055103db,Pull request merge from garciasolero/oauthlib:develop to idan/oauthlib:master,fix manag rfc6749 error
issue_comment,358,idan,oauthlib,thedrow,2015-07-06 12:04:45,"Merged! Thanks.
",,,merg thank
issue_comment,358,idan,oauthlib,indera,2016-05-05 19:46:03,"It looks like the original code was allowing to extend the meaning of the ""validate_response_type()"" and this commit introduced a regression... 
",,,It look like origin code allow extend mean validateresponsetyp commit introduc regress
issue_comment,358,idan,oauthlib,thedrow,2016-05-06 06:44:37,"A regression how? Please open a new issue about it.
",,,A regress pleas open new issu
pull_request_commit_comment,358,idan,oauthlib,indera,2016-05-05 19:32:10,"Is there any point in calling  
`self.request_validator.validate_response_type()`

 on line 327 after we do 

```
if request.response_type is None:
           raise errors.MissingResponseTypeError(request=request)
# Value MUST be set to ""token"".
        elif request.response_type != 'token':
```

starting on line 319?
",8dadaf0fde2b502df359632853fda00963dce3f5,"(45, '', u'oauthlib/oauth2/rfc6749/grant_types/implicit.py')",Is point call line 327 start line 319
pull_request_commit,358,idan,oauthlib,garciasolero,2015-07-06 10:44:17,Fix management of rfc6749 errors,8dadaf0fde2b502df359632853fda00963dce3f5,,fix manag rfc6749 error
