rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,593949f19f688ad1f74d8f2758f955829c6cb8cd,126,146,AlexandreAbraham,2013-12-10 10:39:50,Merge image manipulation script into vizualisation,NA
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:04,"That link label seems wrong.
",0.5720058483654367
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:49,"We do not want to use the word 'tutorial' anymore: let's talk about 'page', or 'section', as we are designing this to be part of a documentation.
",0.42854758511473556
issue_comment,NA,NA,146,GaelVaroquaux,2013-12-06 21:26:54,"I have been thinking about how this can be integrated in the current documentation and I think that a good option would be to add it at the end of the manipulating_mr_images.rst file. It will require reworking a bit wording, but I think that this is where is makes more sens.
",0.42741834190076355
 , , , , , , , 
 , , , , , , , 
pull_request_commit,2e881438f0846398bb09c3fc69685c33cce2f37a,72,146,AlexandreAbraham,2013-12-10 10:40:06,Start merging documentation,NA
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:04,"That link label seems wrong.
",0.5401303869579139
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:49,"We do not want to use the word 'tutorial' anymore: let's talk about 'page', or 'section', as we are designing this to be part of a documentation.
",0.4457530908174694
issue_comment,NA,NA,146,GaelVaroquaux,2013-12-06 21:26:54,"I have been thinking about how this can be integrated in the current documentation and I think that a good option would be to add it at the end of the manipulating_mr_images.rst file. It will require reworking a bit wording, but I think that this is where is makes more sens.
",0.38164415309315103
 , , , , , , , 
 , , , , , , , 
pull_request_commit,0fe4cb12ab87ee4e60bae1248d5ad5dacff6ea7a,159,146,AlexandreAbraham,2013-12-10 13:34:09,Fix code inclusions,NA
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:04,"That link label seems wrong.
",0.5526482033652396
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:49,"We do not want to use the word 'tutorial' anymore: let's talk about 'page', or 'section', as we are designing this to be part of a documentation.
",0.4108753658485027
issue_comment,NA,NA,146,GaelVaroquaux,2013-12-06 21:26:54,"I have been thinking about how this can be integrated in the current documentation and I think that a good option would be to add it at the end of the manipulating_mr_images.rst file. It will require reworking a bit wording, but I think that this is where is makes more sens.
",0.4107261923822152
 , , , , , , , 
 , , , , , , , 
pull_request_commit,537beea50c0a311d3bf9e78c17ae67c275179973,232,146,AlexandreAbraham,2013-12-10 13:34:49,Clean old files,NA
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:04,"That link label seems wrong.
",0.6335150035362054
pull_request_commit_comment,NA,NA,146,GaelVaroquaux,2013-12-06 16:00:49,"We do not want to use the word 'tutorial' anymore: let's talk about 'page', or 'section', as we are designing this to be part of a documentation.
",0.5400262850793087
issue_comment,NA,NA,146,GaelVaroquaux,2013-12-06 21:26:54,"I have been thinking about how this can be integrated in the current documentation and I think that a good option would be to add it at the end of the manipulating_mr_images.rst file. It will require reworking a bit wording, but I think that this is where is makes more sens.
",0.4148469736912146
 , , , , , , , 
 , , , , , , , 
pull_request_commit,cf3a150a84a7c74a6cf6cf05c2bf83376662a7f8,425,144,eickenberg,2013-12-03 10:35:01,commit before merge,NA
pull_request_commit_comment,NA,NA,144,GaelVaroquaux,2013-12-03 09:43:17,"> This is useful code anyway.

It is. I just think that it should not be there.
",0.8153319566690918
pull_request_commit_comment,NA,NA,144,eickenberg,2013-12-03 09:46:25,"OK, will correct and do this in the future
",0.756852684237996
pull_request_commit_comment,NA,NA,144,GaelVaroquaux,2013-12-03 09:12:02,"We have decided to only use ""import matplotlib.pyplot as plt"" rather than ""pylab as pl""
",0.6836516301849889
pull_request_commit_comment,NA,NA,144,AlexandreAbraham,2013-12-03 10:16:21,"I have tested and see no problem with the NiftiMasker.
",0.6650529480603526
pull_request_commit_comment,NA,NA,144,AlexandreAbraham,2013-12-03 09:25:27,"Awesome. `scipy.misc.imread` does not have the bug of random flipped images !
",0.648002124200155
