rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,7b198fe609360777cb332966136fbfd50b936913,165,125,AlexandreAbraham,2013-11-13 09:06:28,Add back test functions for datasets,NA
issue_comment,NA,NA,125,AlexandreAbraham,2013-11-07 15:46:41,"OK. I have no time for that right now, I'll do it later.
",0.6506761244725894
issue_comment,NA,NA,125,GaelVaroquaux,2013-11-07 15:13:06,"> @GaelVaroquaux do we make smoke tests, tests with phony files or no
> test at all ?

Right now, make smoke tests, and add an issue to make (later) tests with
phony files.
",0.27896232530039244
issue_comment,NA,NA,125,AlexandreAbraham,2013-11-07 15:09:16,"I had to remove dataset fetcher tests because the new API break them. I can make new smoke tests (that will increase code coverage) but it won't be useful... The only way to test the dataset fetchers in real conditions is to create phony dataset files (ie files that mimic the dataset tree) locally, as it has already been done for haxby simple.

@GaelVaroquaux do we make smoke tests, tests with phony files or no test at all ?
",0.1630235762175707
 , , , , , , , 
 , , , , , , , 
pull_request_commit,647cbe7df4d3be587d89de10ef77f7b5fea251ac,162,125,AlexandreAbraham,2013-11-13 10:05:41,Fix import. Fix docstring.,NA
issue_comment,NA,NA,125,AlexandreAbraham,2013-11-07 15:46:41,"OK. I have no time for that right now, I'll do it later.
",0.664942563874577
pull_request_commit_comment,NA,NA,125,GaelVaroquaux,2013-11-13 09:56:59,"> The problem is that exists and join are use intensively, sometimes with long
> filenames. Using os.path.exists will force me to break some lines. This is
> feasible though.

OK. Don't bother. This is minor.
",0.5558176224825402
issue_comment,NA,NA,125,AlexandreAbraham,2013-11-13 09:11:57,"I added back some tests. More has to be done but, apart from that, this PR is ready for merging.
",0.4835454279762671
issue_comment,NA,NA,125,GaelVaroquaux,2013-11-13 10:03:50,"Despite your worthy efforts to test the dataset module, it's coverage is still the lowest of the whole nilearn codebase:

<pre>
nilearn.datasets                          412    210    49%   30, 73, 104, 138-143, 196, 200, 229-232, 234-245, 252, 256-258, 298, 308, 312-313, 321-334, 346-357, 361, 363-364, 406, 410-412, 416, 439-460, 464-468, 474-482, 529-549, 598-620, 667-692, 736, 806-807, 812-814, 824, 847-850, 1005-1006, 1014, 1063-1128, 1170-1180, 1218-1280, 1316-1396
</pre>

And this is actually tricky code. We need it covered :(
",0.4623337519798607
pull_request_commit_comment,NA,NA,125,AlexandreAbraham,2013-11-13 09:47:06,"Yes. pgervais added this one, I don't know why because there are no special characters. I'll remove it.
",0.46145745126975024
 , , , , , , , 
 , , , , , , , 
pull_request_commit,5b422178d347824ea66b3e2c03ed40bd8e93a5ae,93,125,AlexandreAbraham,2013-11-13 10:25:36,Fix md5sum code. Use warnings module.,NA
issue_comment,NA,NA,125,AlexandreAbraham,2013-11-07 15:46:41,"OK. I have no time for that right now, I'll do it later.
",0.6287482488662002
