rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,80cb0cb82ed0902d3821f9cf1c768b8aed3a76a5,71,248,banilo,2014-10-02 08:06:04,addswap,NA
pull_request_commit_comment,NA,NA,248,dengemann,2014-10-01 16:53:54,"@banilo you have too many dashes here ;-) remove one.
",0.7962374005495032
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:47:11,"In variable names, we tend to use underscores between words. This would be 'out_nii'. I would prefer 'out_img', as we have the convention that everything that is a niimg should be named with a trailing '_img'.
",0.7140481555901921
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:43:35,"I think that these remarks should be made in the 'Notes' section of the docstring. The guideline is to keep the initial description very short.
",0.6348571710466955
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:41:44,"Could you please call the input argument 'niimg'.
",0.6138601309752288
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:45:16,"Any time that I see such warnings in the doc, I have the feeling that we are misdesigning something. Maybe we should use the nilearn.image.reorder_img to relax a bit the assumptions.
",0.600627134067053
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:42:47,"Let's not define our software by what other softwares do. I would here mention that it swaps the hemispheres.
",0.5696937296191178
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:46:07,"Here you should use utils.check_niimg. That way you would also accept strings as input (and the docstring should be updated to reflect that).
",0.5442344114770409
pull_request_commit_comment,NA,NA,248,dengemann,2014-10-01 16:53:59,"and here.
",nan
 , , , , , , , 
 , , , , , , , 
pull_request_commit,e64e5f0ff1279d7a27cf62967188fe657ea3594f,108,241,lesteve,2014-09-26 13:14:12,"Add fast smoothing when fwhm='fast' in image.smooth_img

* Fast smoothing has been moved from plotting.find_cuts to image.image
* Test have been added for fast smoothing
* Fix buglet where data was only smoothed in find_cuts for integer arrays",NA
pull_request_commit_comment,NA,NA,241,bthirion,2014-09-25 06:31:46,"In the documentation, say explicitly what smoothing is performed: it is only spatial smoothing, the filter is [.2 1 .2] in each direction.
Bzw, using [.2 .6 .2] might preserve the value on constant images ?
",0.6000206826630778
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 10:32:22,"No. It's wrong
",0.526847669444936
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:15:40,"I indeed think that the comment on discrete values is not relevant.
",0.4896162016864719
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:15:03,"To be PEP8 you need two empty lines between function definitions.
",0.4434574170909661
pull_request_commit_comment,NA,NA,241,lesteve,2014-09-15 15:12:57,"Just wondering, is this comment about discrete values still relevant?
",0.43493226566971144
pull_request_commit_comment,NA,NA,241,lesteve,2014-09-15 15:16:00,"Open to better wording for the function name and the doc below.
",0.3822094208066589
