rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,80cb0cb82ed0902d3821f9cf1c768b8aed3a76a5,71,248,banilo,2014-10-02 08:06:04,addswap,NA
pull_request_commit_comment,NA,NA,248,dengemann,2014-10-01 16:53:54,"@banilo you have too many dashes here ;-) remove one.
",0.7962374005495032
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:47:11,"In variable names, we tend to use underscores between words. This would be 'out_nii'. I would prefer 'out_img', as we have the convention that everything that is a niimg should be named with a trailing '_img'.
",0.7140481555901921
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:43:35,"I think that these remarks should be made in the 'Notes' section of the docstring. The guideline is to keep the initial description very short.
",0.6348571710466955
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:41:44,"Could you please call the input argument 'niimg'.
",0.6138601309752288
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:45:16,"Any time that I see such warnings in the doc, I have the feeling that we are misdesigning something. Maybe we should use the nilearn.image.reorder_img to relax a bit the assumptions.
",0.600627134067053
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:42:47,"Let's not define our software by what other softwares do. I would here mention that it swaps the hemispheres.
",0.5696937296191178
pull_request_commit_comment,NA,NA,248,GaelVaroquaux,2014-10-01 11:46:07,"Here you should use utils.check_niimg. That way you would also accept strings as input (and the docstring should be updated to reflect that).
",0.5442344114770409
pull_request_commit_comment,NA,NA,248,dengemann,2014-10-01 16:53:59,"and here.
",nan
 , , , , , , , 
 , , , , , , , 
pull_request_commit,b0ba57e9f5045757a30b7211639b70bcb03a6b3b,72,261,lesteve,2014-10-13 21:29:38,"Add tests for is_spd.
* test_fast_maths.py has been renamed to test_extmath.py
* Only use relative tolerance in is_spd to check that the matrix is symmetric",NA
issue_comment,NA,NA,261,GaelVaroquaux,2014-10-13 18:13:29,"I think that it would be good to have a small unit test.

Aside from this, LGTM.
",0.2742508976492708
 , , , , , , , 
 , , , , , , , 
pull_request_commit,9dca9a6249cf6b329e5ff2545afeaf03792359fb,30,267,banilo,2014-10-29 14:39:35,"fit-check for Nifti([Labels, Maps])Masker + type in BaseMasker corrected",NA
issue_comment,NA,NA,267,banilo,2014-10-27 20:49:15,"Ok, thanks for the advice!
",0.7745478447742302
issue_comment,NA,NA,267,bthirion,2014-10-28 11:31:06,"LGTM
",0.590829287856557
