rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,b69af8b856fbf69ba2b6e372cfea40a24347681f,95,47,pgervais,2013-04-22 16:00:39,Fixed tests of region.py functions.,NA
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 15:47:05,"My point is that all this is low level and should probably be hidden from
the users.
",0.5256816481227452
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:41:56,"> Also, the output after masking is under the form n_features \* n_regions.

It should be n_time_points \* n_regions: the time points are the samples
here, and the regions are the features.
",0.4302743791330389
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:59:50,"> I take the output of the ward (masked labels) and I want to learn the
> corresponding time series.

You should apply the 'transform' method of the Ward object.

> @GaelVaroquaux : I think you are mistaking ""apply_mask_regions"" and
> ""apply_regions"".

What do you mean (what I you refering to)? If I am mistaking these, other
people with.
",0.4217623292446532
issue_comment,NA,NA,47,pgervais,2013-04-22 14:54:52,"@AlexandreAbraham Transformers for all these operations are planned, but I'd like to get the low-level API right before going for more sophisticated thing.
",0.3952821332751396
issue_comment,NA,NA,47,pgervais,2013-04-22 14:48:31,"All those generic terms are confusing (features, time points, ...).
In the present state, the _shape_ output by apply_mask_to_regions() is (voxels _number_, region _number_), so that out[i, j] is the _weight_ of the j-th region on the i-th voxel. (voxel numbering being defined by the _mask_, which is independent from the regions). Is that consistent with scikit-learn or not? Is consistency required?
",0.32386866677452697
issue_comment,NA,NA,47,pgervais,2013-04-22 14:51:16,"@AlexandreAbraham I see your point, the current API is indeed unefficient for your application. There must be an efficient shortcut for learning timeseries starting with masked labels. I'll try to find something suitable.
",0.30434793805372196
issue_comment,NA,NA,47,pgervais,2013-04-22 15:34:26,"@GaelVaroquaux The apply_mask_to_regions() is required for this low-level API to be consistent. It cannot work without it (people will have to recreate it, or use apply_mask() instead, which I maintain is error-prone).

Still, I agree on the fact that the name is confusing. I made a proposal at the very beginning of this thread that nobody commented on: adding an option to apply_mask() to distinguish between the regions and fMRI data cases. That would be a way to get rid of apply_mask_to_regions().

Another way to get it out of the way would be to change the signature of apply_regions(), and to make it take non-masked input. I think we'll hit performance issues by doing this, that's why I didn't go for this solution.
",0.28581026809791377
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 15:01:51,"> All those generic terms are confusing (features, time points, ...).

Yes. That's why we are not going to use them in nisl. However, in
scikit-learn, we need them.

> In the present state, the shape output by apply_mask_to_regions() is (voxels
> number, region number), so that out[i, j] is the weight of the j-th region on
> the i-th voxel. (voxel numbering being defined by the mask, which is
> independent from the regions). Is that consistent with scikit-learn or not? Is
> consistency required?

I hadn't realized that you we talking about this function. I don't think
that such a function should exist in the public API. I does not serve a
usecase that people commonly need and will confuse people.
",0.2715304148861123
issue_comment,NA,NA,47,pgervais,2013-04-22 13:15:46,"First thing to change: all the conversion functions regions___to__() should take niimgs as input instead of Python types. Affines are required when working with 3D or 4D data, thus the API should always deal with niimg in that case (as input and output)
",0.2610848114003387
issue_comment,NA,NA,47,pgervais,2013-04-22 13:57:50,"Finding the scikit-learn convention about components and maps is quite difficult. I only found one occurence in the documentation (mean_shift). @AlexandreAbraham, can you point me to others? I will fix this problem soon anyway.

I understand your point of view on regions masking, and that keeping the labels after masking could be useful. However, integrating this in apply_mask_to_regions() would lead to an inconsistent API imo. The output of apply_mask_to_regions() is designed to be used as input to apply_regions(), nothing else in the present state.

I used the word ""unapply"" to get a consistent pair of function names (apply_mask / unmask being not consistent enough for me). I'm aware that this may not be the best names ever, particularly because these functions are not exact inverse to each other. Any other ideas (including other arguments against the existence of (un)apply_mask_regions) are welcome!
",0.25108225154613983
 , , , , , , , 
 , , , , , , , 
pull_request_commit,df08e063a0ae9fe466b61ca4149a1c90a0f2ec12,205,47,pgervais,2013-04-23 09:18:13,"Added regions_to_mask() and NislImage class

Tests for regions_to_mask() have been written too.",NA
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 15:47:05,"My point is that all this is low level and should probably be hidden from
the users.
",0.5469111977024281
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:59:50,"> I take the output of the ward (masked labels) and I want to learn the
> corresponding time series.

You should apply the 'transform' method of the Ward object.

> @GaelVaroquaux : I think you are mistaking ""apply_mask_regions"" and
> ""apply_regions"".

What do you mean (what I you refering to)? If I am mistaking these, other
people with.
",0.44867343401518534
issue_comment,NA,NA,47,pgervais,2013-04-22 14:54:52,"@AlexandreAbraham Transformers for all these operations are planned, but I'd like to get the low-level API right before going for more sophisticated thing.
",0.43587792812400605
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:41:56,"> Also, the output after masking is under the form n_features \* n_regions.

It should be n_time_points \* n_regions: the time points are the samples
here, and the regions are the features.
",0.37648804148919746
 , , , , , , , 
 , , , , , , , 
pull_request_commit,85c85fd9a58298c6e0d948d071e2cdec5dcddbba,90,47,pgervais,2013-04-23 11:56:56,"Option background_label to regions_labels_to_list()

This option is used to give the label that should be considered as
background during the conversion (nothing is output for this label)",NA
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 15:47:05,"My point is that all this is low level and should probably be hidden from
the users.
",0.4843592784303472
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:59:50,"> I take the output of the ward (masked labels) and I want to learn the
> corresponding time series.

You should apply the 'transform' method of the Ward object.

> @GaelVaroquaux : I think you are mistaking ""apply_mask_regions"" and
> ""apply_regions"".

What do you mean (what I you refering to)? If I am mistaking these, other
people with.
",0.3975665762111633
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:41:56,"> Also, the output after masking is under the form n_features \* n_regions.

It should be n_time_points \* n_regions: the time points are the samples
here, and the regions are the features.
",0.3640991108834972
issue_comment,NA,NA,47,pgervais,2013-04-22 14:54:52,"@AlexandreAbraham Transformers for all these operations are planned, but I'd like to get the low-level API right before going for more sophisticated thing.
",0.3375769692689453
 , , , , , , , 
 , , , , , , , 
pull_request_commit,d99f6e7fadac4b162f248aa60d1a6c35d9f59df4,164,47,pgervais,2013-04-23 12:24:39,"Added plot_regions_covariance.py (example file)

This script demonstrates usage of the regions API.",NA
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 15:47:05,"My point is that all this is low level and should probably be hidden from
the users.
",0.5025685139243742
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:59:50,"> I take the output of the ward (masked labels) and I want to learn the
> corresponding time series.

You should apply the 'transform' method of the Ward object.

> @GaelVaroquaux : I think you are mistaking ""apply_mask_regions"" and
> ""apply_regions"".

What do you mean (what I you refering to)? If I am mistaking these, other
people with.
",0.40378542697073827
issue_comment,NA,NA,47,pgervais,2013-04-23 08:39:00,"The reason why I think it is confusing is when applied to an array of labels. In that case, it will return a one-dimensional array containing the labels, a not a 2 dimensional array containing the weight for each voxel, which would be the case with the other representations of regions. I think of this as an inconsistency, not a feature. Others may think differently, though. 
",0.36517205149717646
issue_comment,NA,NA,47,pgervais,2013-04-22 14:54:52,"@AlexandreAbraham Transformers for all these operations are planned, but I'd like to get the low-level API right before going for more sophisticated thing.
",0.3456862895887106
 , , , , , , , 
 , , , , , , , 
pull_request_commit,b1b90396a3a5f355942452c71710077e614b86fb,41,47,pgervais,2013-04-24 07:21:32,Style fixes in plot_regions_covariance.py,NA
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 15:47:05,"My point is that all this is low level and should probably be hidden from
the users.
",0.5806602397303557
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:41:56,"> Also, the output after masking is under the form n_features \* n_regions.

It should be n_time_points \* n_regions: the time points are the samples
here, and the regions are the features.
",0.4748407322713045
issue_comment,NA,NA,47,GaelVaroquaux,2013-04-22 14:59:50,"> I take the output of the ward (masked labels) and I want to learn the
> corresponding time series.

You should apply the 'transform' method of the Ward object.

> @GaelVaroquaux : I think you are mistaking ""apply_mask_regions"" and
> ""apply_regions"".

What do you mean (what I you refering to)? If I am mistaking these, other
people with.
",0.45119620432645435
pull_request_commit_comment,NA,NA,47,GaelVaroquaux,2013-04-23 16:40:27,"from scipy import ndimage please :).

ndimage is a name that is unique enough that what people see it in a source code, they immediately know that it is scipy.ndimage.
",0.4487742554180194
issue_comment,NA,NA,47,pgervais,2013-04-22 14:54:52,"@AlexandreAbraham Transformers for all these operations are planned, but I'd like to get the low-level API right before going for more sophisticated thing.
",0.41195698505652034
 , , , , , , , 
 , , , , , , , 
pull_request_commit,d373769ca71db04ffc0da020703b04fcf020be58,67,47,pgervais,2013-04-24 14:09:41,"Detrending in high_variance_confounds()

Added ""detrend"" parameter in high_variance_confounds(), to detrend
data before computing confounds.",NA
