rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,2402ea3cfcc44d1ad429add78469537db3ccebc8,56,556,demianw,2015-04-22 15:58:06,Changed the interface for edge coloring from a Normalizer class to the vmin/vmax parameters,NA
issue_comment,NA,NA,556,lesteve,2015-04-22 14:37:45,"Just curious, what's your use case, making it easier to visually compare different connectome plots by using the same norm for all these plots?

Maybe having `edge_vmin` and `edge_vmax` arguments in plot_connectome would be easier to understand for the user.
",0.3956387271511035
issue_comment,NA,NA,556,GaelVaroquaux,2015-04-22 15:43:29,"> Sounds like an absolutely reasonable criteria. Would you rather I change it for
> the simpler vmin, vmax?

Yes, such an API is easily understandable by non technical users.

> Nowadays the vmin-vmax behaviour is internally hardcoded and not documented.
> It's in lines 266-270 of nilearn/plotting/displays.py

I agree that from a design perspective this is not ideal. I think that
exposing it and documentating it is a clear cut improvement.

Thanks
",0.34976430682687987
issue_comment,NA,NA,556,GaelVaroquaux,2015-04-22 15:34:49,"OK, but trying to solve every corner case is going to blow up the
cyclomatic complexity of nilearn and make the API really hard to
understand (matplotlib is a good example of this). So we are taking the
""Steve Jobs"" position on this and only catering to the 99% usecase.

Just to stress that this is not a theoretical argument but a practical
one, the recent few additions to the colorbar have made our codebase much
more complex and lead to a buggy release. We don't have the resources to
address these issues.
",0.3136107042435121
issue_comment,NA,NA,556,GaelVaroquaux,2015-04-22 15:03:34,"I am not very excited about exposing this super technical option to the
user while we are really striving to target simpler, less technical
users.

Is there a reason why you cannot process your data, for instance applying a
log, and then use a standard normalization?
",0.30201312014415616
 , , , , , , , 
 , , , , , , , 
pull_request_commit,951829286c6022af6e457cf1a2e6921a268ad169,145,585,AlexandreAbraham,2015-06-23 08:50:56,Activate level 1 caching for maps masker,NA
issue_comment,NA,NA,585,bthirion,2015-05-23 20:46:28,"Please notice a travis failure on Python 3.
",0.8710064984190371
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-05-23 22:19:08,"Fixed.
",0.8618919463337239
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-09 09:15:15,"Fixed.
",0.8618919463337239
pull_request_commit_comment,NA,NA,585,bthirion,2015-05-23 20:41:46,"And if this is not too complicated, explain the logic...
",0.8226985627771138
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-09 11:35:46,"I like your version. Replaced!
",0.8187396887590347
pull_request_commit_comment,NA,NA,585,lesteve,2015-06-12 11:54:50,"same thing here, optional shouldn't have been removed.
",0.7661907850457974
 , , , , , , , 
 , , , , , , , 
pull_request_commit,ebb82224b974c6e19ecd26c885c58071718e88ab,112,585,AlexandreAbraham,2015-06-23 09:12:00,Do things,NA
pull_request_commit_comment,NA,NA,585,lesteve,2015-06-12 12:00:09,"Any reason why you changed func_memory_level in this file? Used to be 1 now is 2.
",1.1568855924657622
pull_request_commit_comment,NA,NA,585,bthirion,2015-05-23 20:45:53,"In general, what is the strategy to set memory_level / func_memory elvel to 1 or 2 ? Should there be a pragraph on it in the doc ?
",1.116160336254367
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-12 11:59:32,"Fixed.

On Fri, Jun 12, 2015 at 1:54 PM, Loïc Estève notifications@github.com
wrote:

> In nilearn/_utils/cache_mixin.py
> https://github.com/nilearn/nilearn/pull/585#discussion_r32309405:
> 
> > ```
> >      The memory_level from which caching must be enabled for the wrapped
> >      function.
> > ```
> > -    memory_level: int, optional
> > -    memory_level: int
> 
> same thing here, optional shouldn't have been removed.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/nilearn/nilearn/pull/585/files#r32309405.
",1.114607381966204
pull_request_commit_comment,NA,NA,585,lesteve,2015-06-12 11:54:33,"Fair enough, but then func_memory_level is optional and the docstring should be consistent.
",1.0891763129532102
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-05-23 22:24:13,"Each function has a reference memory_level (func_memory_level). If the user memory_level if equal or greater to func_memory_level, then the function is cached. The goal is, for example, to have several layers of caching. In NiftiMasker:
- level 1 only cache the output (masked data)
- level 2 will cache intermediate step of the pretreatment.
",1.0682435518033655
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-05-23 22:19:08,"Fixed.
",1.0644219145570633
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-09 09:15:15,"Fixed.
",1.0644219145570633
 , , , , , , , 
 , , , , , , , 
pull_request_commit,063907787cd54bd3d2321bb130c24e4ab79f9f30,89,585,AlexandreAbraham,2015-06-23 11:09:46,Handle the `target_resampling=None` handling,NA
pull_request_commit_comment,NA,NA,585,lesteve,2015-06-12 12:00:09,"Any reason why you changed func_memory_level in this file? Used to be 1 now is 2.
",0.9236357211371039
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-09 11:35:46,"I like your version. Replaced!
",0.8464052420679156
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-05-23 22:19:08,"Fixed.
",0.8450365422639365
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-09 09:15:15,"Fixed.
",0.8450365422639365
pull_request_commit_comment,NA,NA,585,lesteve,2015-06-12 11:54:50,"same thing here, optional shouldn't have been removed.
",0.8425952390108887
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-12 13:54:13,"Good point! The logic is that at level 1, only the signals should be cached. And at level 2, all intermediate steps should be cached. But the level 1 is missing here.
",0.8381325859832562
 , , , , , , , 
 , , , , , , , 
pull_request_commit,d20836544187b27aa88cef9edab17b63e9c989bf,37,585,AlexandreAbraham,2015-06-23 14:22:05,Add tests,NA
pull_request_commit_comment,NA,NA,585,lesteve,2015-06-12 12:00:09,"Any reason why you changed func_memory_level in this file? Used to be 1 now is 2.
",0.7884373426150328
pull_request_commit_comment,NA,NA,585,bthirion,2015-05-23 20:45:53,"In general, what is the strategy to set memory_level / func_memory elvel to 1 or 2 ? Should there be a pragraph on it in the doc ?
",0.7454661804348481
pull_request_commit_comment,NA,NA,585,AlexandreAbraham,2015-06-12 13:54:13,"Good point! The logic is that at level 1, only the signals should be cached. And at level 2, all intermediate steps should be cached. But the level 1 is missing here.
",0.7378028387920965
issue_comment,NA,NA,585,bthirion,2015-05-23 20:46:28,"Please notice a travis failure on Python 3.
",0.6978857590961058
