rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,e64e5f0ff1279d7a27cf62967188fe657ea3594f,108,241,lesteve,2014-09-26 13:14:12,"Add fast smoothing when fwhm='fast' in image.smooth_img

* Fast smoothing has been moved from plotting.find_cuts to image.image
* Test have been added for fast smoothing
* Fix buglet where data was only smoothed in find_cuts for integer arrays",NA
pull_request_commit_comment,NA,NA,241,bthirion,2014-09-25 06:31:46,"In the documentation, say explicitly what smoothing is performed: it is only spatial smoothing, the filter is [.2 1 .2] in each direction.
Bzw, using [.2 .6 .2] might preserve the value on constant images ?
",0.6000206826630778
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 10:32:22,"No. It's wrong
",0.526847669444936
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:15:40,"I indeed think that the comment on discrete values is not relevant.
",0.4896162016864719
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:15:03,"To be PEP8 you need two empty lines between function definitions.
",0.4434574170909661
pull_request_commit_comment,NA,NA,241,lesteve,2014-09-15 15:12:57,"Just wondering, is this comment about discrete values still relevant?
",0.43493226566971144
pull_request_commit_comment,NA,NA,241,lesteve,2014-09-15 15:16:00,"Open to better wording for the function name and the doc below.
",0.3822094208066589
issue_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:19:14,"You are lacking a test. No code goes in nilearn without tests. You could for instance test that an image full of ones stays full of ones. That will fail, because the normalization isn't right. So maybe we need a keyword argument 'preserve_scale', True by default, that will make sure that np.ones stays np.ones (aside from the sides).
",0.2579292393631757
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:13:11,"You probably want to say that it is less computationally expensive than smooth_img, which uses scipy.ndimage.gaussian_filter
",0.23840695716122695
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:12:35,"For the function name: fast_smooth_img, and the function should be in nilearn.image.image, next to 'smooth_img'.
",0.2332338442786035
pull_request_commit_comment,NA,NA,241,lesteve,2014-09-16 09:44:01,"By the way it looks like the smoothing is done only when the dtype is a signed integer. Is that on purpose?
",0.20062580082456227
 , , , , , , , 
 , , , , , , , 
pull_request_commit,a27ac991f4c086f4233ca470d65d8a00f5a10bdd,45,241,lesteve,2014-09-26 13:48:05,Tweak documentation and rename data -> arr for consistency,NA
pull_request_commit_comment,NA,NA,241,bthirion,2014-09-25 06:31:46,"In the documentation, say explicitly what smoothing is performed: it is only spatial smoothing, the filter is [.2 1 .2] in each direction.
Bzw, using [.2 .6 .2] might preserve the value on constant images ?
",0.6827966899108522
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 10:32:22,"No. It's wrong
",0.5599187931235559
pull_request_commit_comment,NA,NA,241,GaelVaroquaux,2014-09-16 09:15:03,"To be PEP8 you need two empty lines between function definitions.
",0.4915108077663207
