rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit,d63ba57e4ef80f3239ee70f0bc33d64fd90f1f93,95,66,pgervais,2013-05-30 15:15:44,"Completed list of functions in classes.rst

Also added some links, removed broken ones.",NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.43902454346065756
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.2648543729993532
 , , , , , , , 
 , , , , , , , 
pull_request_commit,625013507d9d4ac136e2e732198b1bf819445c70,92,66,pgervais,2013-05-30 15:59:31,Added a lot of links in extraction_data.rst,NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.4654825593396449
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.3428835898
 , , , , , , , 
 , , , , , , , 
pull_request_commit,1e79e6c6ba50a719606235c41c8cfe99690a7404,50,66,pgervais,2013-05-30 16:27:28,"Added links to examples, reformulated.",NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.5265501228462108
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.4363632097397321
 , , , , , , , 
 , , , , , , , 
pull_request_commit,b03d7906397f7fa833291310b01939afbe3818e0,752,66,pgervais,2013-05-31 11:30:29,"Renamed searchlight.py to decoding.py

This is the first step toward a module dedicated to decoding algorithms.",NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.5722661820573016
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.3811921647286236
 , , , , , , , 
 , , , , , , , 
pull_request_commit,2178b5759298cbbb6cf25f033614d18d6ee02175,55,66,pgervais,2013-05-31 13:23:54,Corrected some Sphinx compilation errors,NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.6077762781550232
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-31 12:44:35,"Actually, could you rather create a directory 'decoding' and put a
searchlight.py file in there. If we add more methods, having a single
file will not scale.
",0.42184022022388246
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.420476016167168
issue_comment,NA,NA,66,pgervais,2013-05-31 11:56:14,"One more big incompatible change: the ""searchlight"" module was renamed to ""decoding"", which is supposed to contain in the long run every decoding algorithm implemented in nisl. This in turn may change in the future, but this is a step in the right direction.
",0.36574730614299344
 , , , , , , , 
 , , , , , , , 
pull_request_commit,e612f898ba730a25fb051a75f2915f5f45003bee,625,66,pgervais,2013-05-31 13:28:48,"Created directory ""decoding""",NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.646623887025275
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.4021468552176747
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-31 12:44:35,"Actually, could you rather create a directory 'decoding' and put a
searchlight.py file in there. If we add more methods, having a single
file will not scale.
",0.3330523924692065
issue_comment,NA,NA,66,pgervais,2013-05-31 11:56:14,"One more big incompatible change: the ""searchlight"" module was renamed to ""decoding"", which is supposed to contain in the long run every decoding algorithm implemented in nisl. This in turn may change in the future, but this is a step in the right direction.
",0.3088087229369688
 , , , , , , , 
 , , , , , , , 
pull_request_commit,7e0090cee0b8a2a8fd4b7b1d5f1c64d20f770a3a,135,66,pgervais,2013-05-31 13:35:05,Moved searchlight tests in decoding/tests,NA
issue_comment,NA,NA,66,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",0.6050854047952743
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",0.4609214313282277
issue_comment,NA,NA,66,GaelVaroquaux,2013-05-31 12:44:35,"Actually, could you rather create a directory 'decoding' and put a
searchlight.py file in there. If we add more methods, having a single
file will not scale.
",0.3848681300513863
issue_comment,NA,NA,66,pgervais,2013-05-31 11:56:14,"One more big incompatible change: the ""searchlight"" module was renamed to ""decoding"", which is supposed to contain in the long run every decoding algorithm implemented in nisl. This in turn may change in the future, but this is a step in the right direction.
",0.3471026042819988
 , , , , , , , 
 , , , , , , , 
pull_request_commit,7397c1061918638dde9b4dd407850014aec8718d,35,65,pgervais,2013-05-29 15:51:32,"Fixed plot_simulated_data.py

Fixed what appeared to be a bug in searchlight (removed two lines
with unknown significance).",NA
pull_request_commit_comment,NA,NA,65,agramfort,2013-05-29 12:35:32,"measures
",0.7376520615549348
 , , , , , , , 
 , , , , , , , 
pull_request_commit,5e387d474398fa67535db9e40993f9a37766b575,42,65,pgervais,2013-05-29 16:09:06,"Fixed docstrings, code clean up.",NA
pull_request_commit_comment,NA,NA,65,agramfort,2013-05-29 12:35:32,"measures
",0.7723273688371797
 , , , , , , , 
 , , , , , , , 
pull_request_commit,3239a51276ded8f0eb6d0ae36d5e82f71b81150c,30,65,pgervais,2013-05-30 07:51:34,"Used _apply_mask_fmri() in searchlight

The _apply_mask_fmri() function was used instead of an ad-hoc solution,
to avoid code duplication.",NA
pull_request_commit_comment,NA,NA,65,agramfort,2013-05-29 12:35:32,"measures
",0.6165211513801401
issue_comment,NA,NA,65,pgervais,2013-05-29 16:19:00,"I fixed what I consider as a bug in 0fecd4b. I removed two lines whose usefulness is doubtful to me (to say the least) (lines 145-146). If someone has an idea, I'd appreciate it. Removing them removed artifacts that occured in plot_simulated_data.py. 

After fixing plot_simulated_data.py, the result of searchlight seems to be reasonable. It is not just noise as before.
Good to merge for me.
",0.2795893023390904
 , , , , , , , 
 , , , , , , , 
pull_request_commit,597894a02778c154fb31153666ac0a5db6b64826,59,62,pgervais,2013-05-27 12:21:17,"""copy"" kwarg in resample_img works in all cases

In some no-op cases, the ""copy"" keyword did nothing.
Added some tests cases. 100% test coverage for nisl.resampling.",NA
pull_request_commit_comment,NA,NA,62,GaelVaroquaux,2013-05-27 10:35:19,"Very cool!
",0.6345303025046896
pull_request_commit_comment,NA,NA,62,AlexandreAbraham,2013-05-27 11:09:18,"Indeed ! I did not knew this one.
",0.565266825749057
pull_request_commit_comment,NA,NA,62,pgervais,2013-05-27 11:31:07,"I didn't either a few hours ago :-)
",0.5369179657803476
pull_request_commit_comment,NA,NA,62,GaelVaroquaux,2013-05-27 10:32:33,"This is not garantied to induce a copy:

<pre>
In [11]: a = np.zeros((10, 10, 10))

In [12]: af = np.identity(4)

In [13]: niimg = nibabel.Nifti1Image(a, af)

In [16]: data = niimg.get_data()

In [17]: data2 = niimg.get_data()

In [18]: np.may_share_memory(data, data2)
Out[18]: True
</pre>


Of course, if the input niimg was a file name this copy is irrelevant. This is why I think that it is of high priority to add a ""copy"" keyword argument to check_niimg.
",0.2664996464337419
pull_request_commit_comment,NA,NA,62,pgervais,2013-05-27 11:00:39,"True. I already did this mistake before. I'll add the ""copy"" keyword argument asap.
",0.2477552411782713
 , , , , , , , 
 , , , , , , , 
pull_request_commit,013e96566dd4cf2fce4c40d010a5eff76395959b,101,59,pgervais,2013-05-22 11:29:04,"""smooth"" renamed in ""smoothing_fwhm""

The ""smooth"" parameter has been renamed in ""smoothing_fwhm"" for clarity.
The original name has been kept in _smooth_array() and image.smooth().

Some minor fixes have been performed as well.",NA
issue_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:47:43,"Done with my review! :)
",0.5071902630587377
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:42:29,"> For me, ""smooth"" hints at a boolean flag. I definitely prefer smoothing_fwhm,
> even if it's longer.

That's fine with me.
",0.46326677898771984
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:45:04,"OK, I see where mem is needed... I guess we need an explanation for the user who does not know joblib.
",0.432368924389266
pull_request_commit_comment,NA,NA,59,pgervais,2013-05-22 09:41:11,"I'll clean this, it was initially a copy-paste of test_nifti_maps_masker().
",0.425559617433379
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:32:40,"We need a more explicit name. Maybe ""resampling_target"".
",0.40989993619527354
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:28:19,"I hadn't realized, but the docstring should specify that it is a FWHM.
",0.40355088041213516
 , , , , , , , 
 , , , , , , , 
pull_request_commit,78c48ae3b9055002930e021328e069dc5cf7570a,43,59,pgervais,2013-05-22 11:50:06,"Renamed ""target"" into ""resampling_target""",NA
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:42:29,"> For me, ""smooth"" hints at a boolean flag. I definitely prefer smoothing_fwhm,
> even if it's longer.

That's fine with me.
",0.7324069428738751
issue_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:47:43,"Done with my review! :)
",0.6669004150141258
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:32:40,"We need a more explicit name. Maybe ""resampling_target"".
",0.5402657116884407
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:45:04,"OK, I see where mem is needed... I guess we need an explanation for the user who does not know joblib.
",0.5340600499538095
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:46:06,"I would say: just do the simple version. It will make it easier to understand for the user.
",0.5094532011481121
pull_request_commit_comment,NA,NA,59,GaelVaroquaux,2013-05-22 09:28:19,"I hadn't realized, but the docstring should specify that it is a FWHM.
",0.5022477261198828
pull_request_commit_comment,NA,NA,59,pgervais,2013-05-22 09:41:11,"I'll clean this, it was initially a copy-paste of test_nifti_maps_masker().
",0.5014755967951754
 , , , , , , , 
 , , , , , , , 
pull_request_commit,81b0de298504db68483e626b6c4fb548dfb8dc29,149,59,pgervais,2013-05-22 15:04:23,Simplified examples.,NA
